DATE,HOUR,TEMPERATURE,HUMIDITY,WIND_SPEED,VISIBILITY,DEW_POINT_TEMPERATURE,SOLAR_RADIATION,RAINFALL,SNOWFALL,SEASONS,HOLIDAY,FUNCTIONING_DAY,RENTED_BIKE_COUNT
01/01/2022,0,-9.1,50,1.72,2000,-17.8,0.0,0.0,0.0,Winter,No Holiday,Yes,575
01/01/2022,1,-9.1,51,1.14,2000,-17.5,0.0,0.0,0.0,Winter,No Holiday,Yes,466
01/01/2022,2,-9.1,52,0.89,2000,-17.2,0.0,0.0,0.0,Winter,No Holiday,Yes,328
01/01/2022,3,-9.1,53,1.08,2000,-17.0,0.0,0.0,0.0,Winter,No Holiday,Yes,250
01/01/2022,4,-9.1,53,1.08,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,Yes,246
01/01/2022,5,-9.0,53,0.67,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,288
01/01/2022,6,-8.8,52,0.61,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,Yes,488
01/01/2022,7,-8.7,51,0.2,2000,-17.0,0.0,0.0,0.0,Winter,No Holiday,Yes,625
01/01/2022,8,-8.6,49,0.7,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes,699
01/01/2022,9,-9.4,56,2.1,2000,-16.6,0.26,0.0,0.0,Winter,No Holiday,Yes,923
01/01/2022,10,-7.2,45,1.91,2000,-17.0,0.79,0.0,0.0,Winter,No Holiday,Yes,1069
01/01/2022,11,-4.9,38,1.22,2000,-17.0,1.26,0.0,0.0,Winter,No Holiday,Yes,1348
01/01/2022,12,-3.0,35,0.61,2000,-16.2,1.59,0.0,0.0,Winter,No Holiday,Yes,1680
01/01/2022,13,-1.6,35,0.42,2000,-15.0,1.73,0.0,0.0,Winter,No Holiday,Yes,1928
01/01/2022,14,-0.6,35,1.02,2000,-14.1,1.64,0.0,0.0,Winter,No Holiday,Yes,2200
01/01/2022,15,-0.1,36,1.24,2000,-13.4,1.35,0.0,0.0,Winter,No Holiday,Yes,2559
01/01/2022,16,-0.2,37,1.65,2000,-13.1,0.89,0.0,0.0,Winter,No Holiday,Yes,2570
01/01/2022,17,-3.2,48,2.4,2000,-12.8,0.35,0.0,0.0,Winter,No Holiday,Yes,2363
01/01/2022,18,-4.8,56,2.44,2000,-12.4,0.01,0.0,0.0,Winter,No Holiday,Yes,1947
01/01/2022,19,-5.6,63,2.21,2000,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1545
01/01/2022,20,-5.6,68,1.9,2000,-10.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1411
01/01/2022,21,-6.3,66,2.2,2000,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1701
01/01/2022,22,-4.0,56,2.14,2000,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1180
01/01/2022,23,-3.7,54,2.55,2000,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,792
01/01/2023,0,-1.9,80,2.85,2000,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1567
01/01/2023,1,-1.1,81,3.2,2000,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1653
01/01/2023,2,-0.2,77,3.13,2000,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1150
01/01/2023,3,-2.2,86,2.06,2000,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,824
01/01/2023,4,-3.9,89,2.05,2000,-5.5,0.0,0.0,0.0,Winter,No Holiday,Yes,653
01/01/2023,5,-4.0,86,1.72,2000,-5.9,0.0,0.0,0.0,Winter,No Holiday,Yes,549
01/01/2023,6,-4.3,86,1.58,2000,-6.3,0.0,0.0,0.0,Winter,No Holiday,Yes,798
01/01/2023,7,-5.2,87,1.61,2000,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1042
01/01/2023,8,-5.3,87,1.92,2000,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1187
01/01/2023,9,-4.4,80,2.1,2000,-7.3,0.26,0.0,0.0,Winter,No Holiday,Yes,1315
01/01/2023,10,-2.3,68,1.97,2000,-7.5,0.8,0.0,0.0,Winter,No Holiday,Yes,1592
01/01/2023,11,-0.7,57,2.68,2000,-8.2,1.3,0.0,0.0,Winter,No Holiday,Yes,1683
01/01/2023,12,0.7,41,3.67,2000,-11.0,1.63,0.0,0.0,Winter,No Holiday,Yes,2047
01/01/2023,13,1.5,32,4.61,2000,-13.6,1.76,0.0,0.0,Winter,No Holiday,Yes,2427
01/01/2023,14,1.7,28,4.97,2000,-14.8,1.67,0.0,0.0,Winter,No Holiday,Yes,2516
01/01/2023,15,1.2,26,5.33,2000,-16.2,1.37,0.0,0.0,Winter,No Holiday,Yes,2814
01/01/2023,16,0.3,31,4.85,2000,-14.9,0.9,0.0,0.0,Winter,No Holiday,Yes,2797
01/01/2023,17,-1.4,36,3.86,2000,-14.4,0.35,0.0,0.0,Winter,No Holiday,Yes,2545
01/01/2023,18,-3.3,41,3.13,2000,-14.6,0.01,0.0,0.0,Winter,No Holiday,Yes,2056
01/01/2023,19,-4.4,46,3.4,2000,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1699
01/01/2023,20,-5.2,49,3.96,2000,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1516
01/01/2023,21,-4.9,53,4.34,2000,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1412
01/01/2023,22,-5.2,53,4.19,2000,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1198
01/01/2023,23,-5.8,54,3.78,2000,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,997
01/01/2024,0,-1.9,91,1.75,2000,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1312
01/01/2024,1,-2.8,91,2.33,2000,-4.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1775
01/01/2024,2,-2.2,90,1.84,2000,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1355
01/01/2024,3,-2.2,89,2.06,2000,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes,951
01/01/2024,4,-2.8,91,2.12,2000,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,697
01/01/2024,5,-3.3,92,2.21,2000,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,647
01/01/2024,6,-2.9,93,1.7,2000,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes,912
01/01/2024,7,-2.9,94,1.91,2000,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1033
01/01/2024,8,-3.5,95,1.6,2000,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1173
01/01/2024,9,-1.4,90,2.35,2000,-2.8,0.24,0.0,0.0,Winter,No Holiday,Yes,1225
01/01/2024,10,1.8,84,2.01,2000,-0.6,0.68,0.0,0.0,Winter,No Holiday,Yes,1550
01/01/2024,11,3.8,75,1.7,2000,-0.2,1.1,0.0,0.0,Winter,No Holiday,Yes,1830
01/01/2024,12,5.1,73,1.75,2000,0.8,1.49,0.0,0.0,Winter,No Holiday,Yes,2416
01/01/2024,13,6.0,69,2.28,2000,0.7,1.47,0.0,0.0,Winter,No Holiday,Yes,2807
01/01/2024,14,6.4,61,2.6,2000,-0.6,0.94,0.0,0.0,Winter,No Holiday,Yes,3154
01/01/2024,15,6.7,58,3.52,2000,-1.0,0.96,0.0,0.0,Winter,No Holiday,Yes,3392
01/01/2024,16,5.9,64,3.0,2000,-0.2,0.56,0.0,0.0,Winter,No Holiday,Yes,3568
01/01/2024,17,3.5,81,1.91,2000,0.6,0.22,0.0,0.0,Winter,No Holiday,Yes,3519
01/01/2024,18,2.0,83,2.11,2000,-0.6,0.01,0.0,0.0,Winter,No Holiday,Yes,2982
01/01/2024,19,0.2,90,2.22,2000,-1.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2596
01/01/2024,20,-0.4,94,1.9,2000,-1.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2368
01/01/2024,21,0.4,97,1.48,2000,-0.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2228
01/01/2024,22,-0.1,99,1.73,2000,-0.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1863
01/01/2024,23,0.3,99,1.21,2000,0.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1274
01/02/2022,0,-0.3,86,3.37,2000,-2.3,0.0,0.6,0.42,Winter,No Holiday,Yes,273
01/02/2022,1,-1.1,83,4.04,2000,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,214
01/02/2022,2,-2.0,72,3.65,2000,-6.4,0.0,0.0,0.0,Winter,No Holiday,Yes,154
01/02/2022,3,-2.9,75,2.4,2000,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,64
01/02/2022,4,-2.5,80,3.4,2000,-5.5,0.0,0.2,0.14,Winter,No Holiday,Yes,33
01/02/2022,5,-1.8,73,4.33,2000,-5.9,0.0,0.1,0.07,Winter,No Holiday,Yes,54
01/02/2022,6,-2.2,74,4.0,2000,-6.2,0.0,0.0,0.0,Winter,No Holiday,Yes,81
01/02/2022,7,-3.3,76,3.3,2000,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,123
01/02/2022,8,-3.8,80,2.62,2000,-6.8,0.01,0.0,0.0,Winter,No Holiday,Yes,208
01/02/2022,9,-3.2,81,2.5,2000,-5.9,0.34,0.0,0.0,Winter,No Holiday,Yes,221
01/02/2022,10,-1.9,68,4.13,2000,-7.1,0.59,0.0,0.0,Winter,No Holiday,Yes,302
01/02/2022,11,-0.2,53,5.35,2000,-8.6,1.47,0.0,0.0,Winter,No Holiday,Yes,490
01/02/2022,12,0.5,48,5.5,2000,-9.2,1.54,0.0,0.0,Winter,No Holiday,Yes,655
01/02/2022,13,0.8,50,5.24,2000,-8.6,1.54,0.0,0.0,Winter,No Holiday,Yes,832
01/02/2022,14,1.5,47,5.33,2000,-8.6,1.69,0.0,0.0,Winter,No Holiday,Yes,1038
01/02/2022,15,2.1,42,5.5,2000,-9.4,1.59,0.0,0.0,Winter,No Holiday,Yes,1151
01/02/2022,16,1.9,43,5.35,2000,-9.3,1.14,0.0,0.0,Winter,No Holiday,Yes,1485
01/02/2022,17,1.2,45,3.77,2000,-9.4,0.67,0.0,0.0,Winter,No Holiday,Yes,1404
01/02/2022,18,-1.2,55,2.83,2000,-9.1,0.15,0.0,0.0,Winter,No Holiday,Yes,1203
01/02/2022,19,-2.5,64,2.94,2000,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1107
01/02/2022,20,-3.0,64,3.54,2000,-8.8,0.0,0.0,0.0,Winter,No Holiday,Yes,939
01/02/2022,21,-5.9,83,2.55,2000,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,968
01/02/2022,22,-4.7,79,2.28,2000,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,698
01/02/2022,23,-5.1,81,2.73,2000,-7.8,0.0,0.0,0.0,Winter,No Holiday,Yes,514
01/02/2023,0,2.5,99,3.23,2000,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1508
01/02/2023,1,1.5,100,2.72,2000,1.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1144
01/02/2023,2,0.9,99,2.47,2000,0.8,0.0,0.0,0.0,Winter,No Holiday,Yes,739
01/02/2023,3,0.6,99,2.15,2000,0.5,0.0,0.0,0.0,Winter,No Holiday,Yes,496
01/02/2023,4,-1.0,99,1.2,2000,-1.2,0.0,0.0,0.0,Winter,No Holiday,Yes,394
01/02/2023,5,-2.0,99,1.17,2000,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes,822
01/02/2023,6,-1.8,97,1.2,2000,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1652
01/02/2023,7,-2.3,95,0.92,2000,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes,3875
01/02/2023,8,-2.7,96,1.2,2000,-3.2,0.01,0.0,0.0,Winter,No Holiday,Yes,7401
01/02/2023,9,-2.0,97,1.94,2000,-2.4,0.33,0.0,0.0,Winter,No Holiday,Yes,3677
01/02/2023,10,0.2,89,2.42,2000,-1.4,0.76,0.0,0.0,Winter,No Holiday,Yes,2498
01/02/2023,11,1.9,72,4.05,2000,-2.7,1.48,0.0,0.0,Winter,No Holiday,Yes,3001
01/02/2023,12,3.0,54,5.49,2000,-5.3,1.9,0.0,0.0,Winter,No Holiday,Yes,3310
01/02/2023,13,3.5,44,6.3,2000,-7.6,2.09,0.0,0.0,Winter,No Holiday,Yes,3180
01/02/2023,14,3.5,40,6.71,2000,-8.9,2.04,0.0,0.0,Winter,No Holiday,Yes,3160
01/02/2023,15,3.0,37,6.69,2000,-10.1,1.77,0.0,0.0,Winter,No Holiday,Yes,3285
01/02/2023,16,2.2,38,6.66,2000,-10.7,1.31,0.0,0.0,Winter,No Holiday,Yes,3791
01/02/2023,17,1.0,41,5.66,2000,-10.8,0.71,0.0,0.0,Winter,No Holiday,Yes,5672
01/02/2023,18,-1.0,47,5.02,2000,-11.0,0.15,0.0,0.0,Winter,No Holiday,Yes,7674
01/02/2023,19,-2.3,50,4.94,2000,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,4550
01/02/2023,20,-3.2,52,4.69,2000,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,3368
01/02/2023,21,-4.2,58,3.52,2000,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,3021
01/02/2023,22,-4.4,57,3.47,2000,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2643
01/02/2023,23,-4.8,58,3.33,2000,-11.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1615
01/02/2024,0,-1.7,92,1.91,2000,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1720
01/02/2024,1,-1.8,93,1.94,2000,-2.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1302
01/02/2024,2,-2.5,95,1.8,2000,-3.3,0.0,0.0,0.0,Winter,No Holiday,Yes,744
01/02/2024,3,-2.5,93,1.86,2000,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes,560
01/02/2024,4,-3.2,93,1.92,2000,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,536
01/02/2024,5,-3.7,90,2.52,2000,-5.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1034
01/02/2024,6,-3.5,80,2.55,2000,-6.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2312
01/02/2024,7,-3.5,74,2.05,2000,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,5387
01/02/2024,8,-3.7,64,1.72,2000,-9.5,0.01,0.0,0.0,Winter,No Holiday,Yes,8918
01/02/2024,9,-2.9,53,1.8,2000,-11.2,0.33,0.0,0.0,Winter,No Holiday,Yes,4558
01/02/2024,10,0.2,72,2.06,2000,-4.2,0.86,0.0,0.0,Winter,No Holiday,Yes,3035
01/02/2024,11,1.0,68,1.75,2000,-4.2,0.75,0.0,0.0,Winter,No Holiday,Yes,3345
01/02/2024,12,2.6,64,1.33,2000,-3.6,1.17,0.0,0.0,Winter,No Holiday,Yes,3774
01/02/2024,13,3.9,60,1.49,2000,-3.1,1.41,0.0,0.0,Winter,No Holiday,Yes,3930
01/02/2024,14,4.8,56,1.43,2000,-3.2,1.36,0.0,0.0,Winter,No Holiday,Yes,3925
01/02/2024,15,5.4,53,1.25,2000,-3.5,1.04,0.0,0.0,Winter,No Holiday,Yes,4303
01/02/2024,16,5.6,52,1.72,2000,-3.5,0.83,0.0,0.0,Winter,No Holiday,Yes,5019
01/02/2024,17,5.0,55,2.15,2000,-3.2,0.51,0.0,0.0,Winter,No Holiday,Yes,7416
01/02/2024,18,2.7,67,1.75,2000,-3.0,0.09,0.0,0.0,Winter,No Holiday,Yes,9680
01/02/2024,19,0.6,62,4.65,2000,-5.9,0.0,0.0,0.0,Winter,No Holiday,Yes,5823
01/02/2024,20,-0.1,63,4.67,2000,-6.2,0.0,0.0,0.0,Winter,No Holiday,Yes,4524
01/02/2024,21,-0.2,64,3.93,2000,-6.2,0.0,0.0,0.0,Winter,No Holiday,Yes,4138
01/02/2024,22,-0.4,72,1.84,2000,-4.9,0.0,0.0,0.0,Winter,No Holiday,Yes,3447
01/02/2024,23,0.3,66,2.57,2000,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2114
01/03/2022,0,2.0,74,2.19,2000,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1322
01/03/2022,1,2.8,66,1.61,2000,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes,885
01/03/2022,2,3.2,61,1.79,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes,328
01/03/2022,3,2.8,75,1.84,2000,-1.2,0.0,0.1,0.0,Spring,No Holiday,Yes,147
01/03/2022,4,3.7,73,1.42,2000,-0.6,0.0,0.2,0.0,Spring,No Holiday,Yes,78
01/03/2022,5,2.4,89,1.36,2000,0.8,0.0,0.3,0.0,Spring,No Holiday,Yes,69
01/03/2022,6,2.8,91,1.52,2000,1.4,0.0,0.2,0.0,Spring,No Holiday,Yes,110
01/03/2022,7,3.0,94,1.78,2000,2.2,0.0,0.2,0.0,Spring,No Holiday,Yes,243
01/03/2022,8,3.2,97,1.3,2000,2.7,0.03,0.2,0.0,Spring,No Holiday,Yes,690
01/03/2022,9,3.5,92,1.43,2000,2.3,0.31,0.0,0.0,Spring,No Holiday,Yes,1273
01/03/2022,10,4.8,89,1.02,2000,3.2,0.48,0.0,0.0,Spring,No Holiday,Yes,1679
01/03/2022,11,6.7,86,2.52,2000,4.4,0.96,0.0,0.0,Spring,No Holiday,Yes,2012
01/03/2022,12,7.1,83,3.7,2000,4.4,0.83,0.1,0.0,Spring,No Holiday,Yes,2615
01/03/2022,13,7.2,81,4.11,2000,4.2,0.78,0.1,0.0,Spring,No Holiday,Yes,3266
01/03/2022,14,7.6,76,4.52,2000,3.5,0.92,0.1,0.0,Spring,No Holiday,Yes,4108
01/03/2022,15,8.7,62,4.33,2000,1.9,1.36,0.0,0.0,Spring,No Holiday,Yes,4863
01/03/2022,16,8.9,52,4.92,2000,-0.4,1.59,0.0,0.0,Spring,No Holiday,Yes,5376
01/03/2022,17,7.9,51,4.72,2000,-1.6,0.99,0.0,0.0,Spring,No Holiday,Yes,5082
01/03/2022,18,5.9,58,3.21,2000,-1.8,0.39,0.0,0.0,Spring,No Holiday,Yes,4382
01/03/2022,19,3.5,52,4.63,2000,-5.4,0.02,0.0,0.0,Spring,No Holiday,Yes,3301
01/03/2022,20,1.6,58,4.77,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2680
01/03/2022,21,0.0,70,4.19,2000,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2305
01/03/2022,22,-1.0,68,3.41,2000,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1897
01/03/2022,23,-2.5,70,2.38,2000,-7.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1033
01/03/2023,0,4.2,85,1.14,2000,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2718
01/03/2023,1,4.2,85,0.8,2000,1.8,0.0,0.1,0.0,Spring,No Holiday,Yes,2275
01/03/2023,2,3.6,90,0.98,2000,2.2,0.0,0.1,0.0,Spring,No Holiday,Yes,1528
01/03/2023,3,3.5,90,0.9,2000,2.0,0.0,0.1,0.0,Spring,No Holiday,Yes,1114
01/03/2023,4,3.0,93,0.72,2000,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,679
01/03/2023,5,2.8,94,0.73,2000,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,728
01/03/2023,6,2.8,93,0.36,2000,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes,925
01/03/2023,7,2.7,92,1.1,2000,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1387
01/03/2023,8,2.7,92,0.82,2000,1.6,0.1,0.0,0.0,Spring,No Holiday,Yes,2256
01/03/2023,9,4.6,74,1.12,2000,0.4,0.32,0.0,0.0,Spring,No Holiday,Yes,2889
01/03/2023,10,5.7,65,2.05,2000,-0.4,0.68,0.0,0.0,Spring,No Holiday,Yes,3785
01/03/2023,11,6.1,62,3.05,2000,-0.8,0.63,0.0,0.0,Spring,No Holiday,Yes,4297
01/03/2023,12,7.7,56,4.38,2000,-0.6,1.44,0.0,0.0,Spring,No Holiday,Yes,4857
01/03/2023,13,7.8,57,5.27,2000,-0.2,1.2,0.0,0.0,Spring,No Holiday,Yes,5537
01/03/2023,14,8.2,50,5.77,2000,-1.7,1.16,0.0,0.0,Spring,No Holiday,Yes,5968
01/03/2023,15,8.3,43,6.75,2000,-3.7,1.47,0.0,0.0,Spring,No Holiday,Yes,6457
01/03/2023,16,7.6,30,7.34,2000,-9.0,1.42,0.0,0.0,Spring,No Holiday,Yes,6411
01/03/2023,17,6.6,28,7.18,2000,-10.6,1.09,0.0,0.0,Spring,No Holiday,Yes,6058
01/03/2023,18,5.2,28,6.24,2000,-11.9,0.42,0.0,0.0,Spring,No Holiday,Yes,4887
01/03/2023,19,3.6,30,5.46,2000,-12.6,0.02,0.0,0.0,Spring,No Holiday,Yes,3881
01/03/2023,20,2.4,34,4.96,2000,-12.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3404
01/03/2023,21,1.9,37,4.22,2000,-11.2,0.0,0.0,0.0,Spring,No Holiday,Yes,3066
01/03/2023,22,1.6,40,4.11,2000,-10.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2723
01/03/2023,23,0.6,45,3.72,2000,-9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,1808
01/03/2024,0,-1.3,51,5.0,2000,-10.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1985
01/03/2024,1,-2.5,47,4.94,2000,-12.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1541
01/03/2024,2,-3.5,43,5.06,2000,-14.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1057
01/03/2024,3,-4.5,37,5.54,2000,-16.9,0.0,0.0,0.0,Spring,No Holiday,Yes,704
01/03/2024,4,-5.4,31,5.9,2000,-19.9,0.0,0.0,0.0,Spring,No Holiday,Yes,490
01/03/2024,5,-6.1,28,6.4,2000,-21.6,0.0,0.0,0.0,Spring,No Holiday,Yes,556
01/03/2024,6,-6.6,30,6.16,2000,-21.5,0.0,0.0,0.0,Spring,No Holiday,Yes,737
01/03/2024,7,-7.1,33,5.75,2000,-20.8,0.0,0.0,0.0,Spring,No Holiday,Yes,969
01/03/2024,8,-7.1,33,6.28,2000,-20.5,0.17,0.0,0.0,Spring,No Holiday,Yes,1628
01/03/2024,9,-6.5,30,6.52,2000,-21.2,0.8,0.0,0.0,Spring,No Holiday,Yes,2111
01/03/2024,10,-4.8,31,6.11,2000,-19.5,1.5,0.0,0.0,Spring,No Holiday,Yes,2351
01/03/2024,11,-3.8,29,6.14,2000,-19.5,2.1,0.0,0.0,Spring,No Holiday,Yes,2654
01/03/2024,12,-3.1,28,6.63,2000,-19.1,2.51,0.0,0.0,Spring,No Holiday,Yes,2924
01/03/2024,13,-2.6,29,7.02,2000,-18.4,2.68,0.0,0.0,Spring,No Holiday,Yes,2961
01/03/2024,14,-2.3,29,6.98,2000,-18.1,2.61,0.0,0.0,Spring,No Holiday,Yes,2951
01/03/2024,15,-2.5,30,7.03,2000,-18.0,2.3,0.0,0.0,Spring,No Holiday,Yes,3068
01/03/2024,16,-3.2,31,6.93,2000,-18.0,1.79,0.0,0.0,Spring,No Holiday,Yes,3090
01/03/2024,17,-4.1,31,6.44,2000,-18.8,1.13,0.0,0.0,Spring,No Holiday,Yes,3009
01/03/2024,18,-5.5,35,5.95,2000,-18.5,0.44,0.0,0.0,Spring,No Holiday,Yes,2596
01/03/2024,19,-6.5,41,4.42,2000,-17.6,0.02,0.0,0.0,Spring,No Holiday,Yes,1926
01/03/2024,20,-6.9,43,3.99,2000,-17.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1670
01/03/2024,21,-7.2,45,4.05,2000,-17.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1603
01/03/2024,22,-7.6,46,2.82,2000,-17.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1448
01/03/2024,23,-7.8,47,2.56,2000,-17.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1175
01/04/2022,0,4.3,84,1.75,2000,1.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2169
01/04/2022,1,3.7,85,1.79,2000,1.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1111
01/04/2022,2,2.8,87,1.88,2000,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,699
01/04/2022,3,2.4,88,1.9,2000,0.6,0.0,0.0,0.0,Spring,No Holiday,Yes,411
01/04/2022,4,2.2,88,1.77,2000,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,386
01/04/2022,5,1.7,89,1.9,2000,0.1,0.0,0.0,0.0,Spring,No Holiday,Yes,793
01/04/2022,6,0.9,90,2.33,2000,-0.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1938
01/04/2022,7,2.4,88,1.71,2000,0.6,0.06,0.0,0.0,Spring,No Holiday,Yes,5572
01/04/2022,8,4.4,80,2.14,2000,1.2,0.53,0.0,0.0,Spring,No Holiday,Yes,9196
01/04/2022,9,6.2,71,2.32,2000,1.2,1.22,0.0,0.0,Spring,No Holiday,Yes,4793
01/04/2022,10,8.4,62,2.21,2000,1.5,1.88,0.0,0.0,Spring,No Holiday,Yes,3753
01/04/2022,11,9.9,55,1.55,2000,1.3,2.47,0.0,0.0,Spring,No Holiday,Yes,4856
01/04/2022,12,11.0,50,0.54,2000,0.9,2.84,0.0,0.0,Spring,No Holiday,Yes,5599
01/04/2022,13,12.0,41,0.94,2000,-0.9,2.98,0.0,0.0,Spring,No Holiday,Yes,5591
01/04/2022,14,12.4,37,1.56,2000,-1.9,2.33,0.0,0.0,Spring,No Holiday,Yes,5965
01/04/2022,15,12.4,37,2.61,2000,-1.9,1.56,0.0,0.0,Spring,No Holiday,Yes,6950
01/04/2022,16,11.0,49,4.9,2000,0.7,1.01,0.0,0.0,Spring,No Holiday,Yes,7982
01/04/2022,17,10.8,44,4.4,2000,-0.9,1.19,0.0,0.0,Spring,No Holiday,Yes,10513
01/04/2022,18,10.1,48,3.01,2000,-0.3,0.63,0.0,0.0,Spring,No Holiday,Yes,12842
01/04/2022,19,7.2,69,2.42,2000,1.9,0.13,0.0,0.0,Spring,No Holiday,Yes,7364
01/04/2022,20,5.4,82,2.0,2000,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,5489
01/04/2022,21,3.9,77,2.4,2000,0.2,0.0,0.0,0.0,Spring,No Holiday,Yes,5154
01/04/2022,22,4.3,74,1.9,2000,0.2,0.0,0.0,0.0,Spring,No Holiday,Yes,4634
01/04/2022,23,4.2,74,2.19,2000,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3562
01/04/2023,0,10.9,55,1.03,2000,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,4154
01/04/2023,1,8.9,65,1.8,2000,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,3166
01/04/2023,2,8.4,69,2.22,2000,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1886
01/04/2023,3,9.6,64,0.85,2000,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1215
01/04/2023,4,6.2,81,2.42,2000,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,844
01/04/2023,5,5.4,86,2.84,2000,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,883
01/04/2023,6,5.2,88,2.83,2000,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1373
