DATE,HOUR,RENTED_BIKE_COUNT,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m
01/01/2023,0,19,14.6,51,8.04,0.0,0.0,,4.8
01/01/2023,4,26,14.9,53,6.13,0.0,0.0,,5.4
01/01/2023,5,15,14.4,56,5.72,0.0,0.0,,5.8
01/01/2023,6,10,14.2,59,5.47,0.0,0.0,,6.4
01/01/2023,7,7,13.8,62,5.73,0.0,0.0,,6.6
01/01/2023,8,8,13.6,64,5.61,0.0,0.0,,7.1
01/01/2023,9,10,13.2,69,5.72,0.0,0.0,,7.6
01/01/2023,10,16,12.6,75,5.5,0.2,0.0,,8.2
01/01/2023,11,21,12.6,75,4.7,0.0,0.0,,8.4
01/01/2023,12,29,12.9,74,4.52,0.0,0.0,,8.4
01/01/2023,13,30,12.7,76,4.74,0.0,0.0,,8.6
01/01/2023,14,25,11.9,88,3.9,0.0,0.0,,10.1
01/01/2023,15,25,11.9,91,3.96,0.8,0.0,,10.4
01/01/2023,16,28,11.7,92,3.36,1.3,0.0,,10.4
01/01/2023,17,32,12.1,90,4.16,0.2,0.0,,10.4
01/01/2023,18,33,12.0,89,4.47,0.6,0.0,,10.3
01/01/2023,19,32,11.9,88,4.12,0.7,0.0,,10.0
01/01/2023,20,26,12.2,85,4.32,0.0,0.0,,9.8
01/01/2023,21,21,12.6,83,3.81,0.0,0.0,,9.8
01/01/2023,22,18,14.1,75,5.31,0.0,0.0,,9.6
01/01/2023,23,13,15.0,68,6.26,0.0,0.0,,9.1
01/01/2024,0,21,7.4,77,7.41,0.0,0.0,,3.6
01/01/2024,1,29,7.3,76,7.12,0.0,0.0,,3.3
01/01/2024,2,32,7.1,75,7.18,0.0,0.0,,3.0
01/01/2024,3,32,7.1,71,6.82,0.0,0.0,,2.2
01/01/2024,4,24,7.1,71,6.94,0.0,0.0,,2.2
01/01/2024,5,17,6.8,72,6.8,0.0,0.0,,2.2
01/01/2024,6,11,6.6,74,6.52,0.0,0.0,,2.3
01/01/2024,7,7,6.4,75,6.35,0.0,0.0,,2.3
01/01/2024,8,10,6.2,77,6.02,0.0,0.0,,2.5
01/01/2024,9,11,6.1,79,5.4,0.0,0.0,,2.7
01/01/2024,10,15,5.8,82,5.02,0.0,0.0,,2.9
01/01/2024,11,22,6.5,81,5.09,0.0,0.0,,3.4
01/01/2024,12,29,7.4,80,4.34,0.0,0.0,,4.2
01/01/2024,13,32,8.5,77,5.24,0.0,0.0,,4.8
01/01/2024,14,37,9.1,76,5.27,0.0,0.0,,5.1
01/01/2024,15,45,9.4,76,5.24,0.0,0.0,,5.4
01/01/2024,16,47,9.8,72,5.38,0.0,0.0,,5.0
01/01/2024,17,45,9.6,74,4.76,0.0,0.0,,5.1
01/01/2024,18,42,8.4,78,4.22,0.0,0.0,,4.8
01/01/2024,19,38,8.1,80,4.9,0.0,0.0,,4.9
01/01/2024,20,27,8.4,80,5.8,0.0,0.0,,5.2
01/01/2024,21,18,8.6,82,6.65,0.1,0.0,,5.7
01/01/2024,22,15,8.4,89,6.96,0.8,0.0,,6.7
01/01/2024,23,11,8.7,90,8.3,1.2,0.0,,7.2
01/02/2023,0,27,6.6,90,3.96,0.0,0.0,,5.1
01/02/2023,1,10,7.6,88,5.03,0.0,0.0,,5.7
01/02/2023,2,6,7.2,86,4.63,0.0,0.0,,5.1
01/02/2023,3,3,7.3,88,4.62,0.0,0.0,,5.6
01/02/2023,4,3,7.3,87,4.43,0.0,0.0,,5.2
01/02/2023,5,6,7.2,81,4.79,0.0,0.0,,4.1
01/02/2023,6,17,6.6,83,4.46,0.0,0.0,,3.8
01/02/2023,7,74,6.3,83,4.03,0.0,0.0,,3.7
01/02/2023,8,240,5.9,83,3.8,0.0,0.0,,3.3
01/02/2023,9,226,6.1,80,3.9,0.0,0.0,,2.9
01/02/2023,10,83,6.2,79,3.82,0.0,0.0,,2.8
01/02/2023,11,66,6.8,77,4.44,0.0,0.0,,3.0
01/02/2023,12,92,8.1,70,5.22,0.0,0.0,,3.1
01/02/2023,13,92,8.6,68,6.63,0.0,0.0,,3.0
01/02/2023,14,85,9.1,65,6.96,0.0,0.0,,2.9
01/02/2023,15,74,9.4,64,6.63,0.0,0.0,,3.0
01/02/2023,16,89,9.7,60,6.94,0.0,0.0,,2.2
01/02/2023,17,143,9.4,63,5.49,0.0,0.0,,2.8
01/02/2023,18,224,9.1,64,5.48,0.0,0.0,,2.7
01/02/2023,19,218,8.1,67,4.67,0.0,0.0,,2.4
01/02/2023,20,116,7.8,69,4.4,0.0,0.0,,2.5
01/02/2023,21,65,7.4,71,4.4,0.0,0.0,,2.5
01/02/2023,22,59,7.3,72,4.7,0.0,0.0,,2.5
01/02/2023,23,51,5.9,79,4.2,0.0,0.0,,2.6
01/02/2024,0,28,6.9,86,3.44,0.0,0.0,,4.8
01/02/2024,1,13,8.1,82,3.94,0.0,0.0,,5.1
01/02/2024,2,8,8.4,83,4.34,0.0,0.0,,5.7
01/02/2024,3,5,9.5,84,4.72,0.0,0.0,,6.9
01/02/2024,4,4,9.1,87,4.53,0.0,0.0,,7.1
01/02/2024,5,7,9.7,85,4.88,0.0,0.0,,7.2
01/02/2024,6,15,9.7,86,4.49,0.0,0.0,,7.4
01/02/2024,7,55,9.6,88,4.24,0.0,0.0,,7.7
01/02/2024,8,188,9.4,91,3.86,0.6,0.0,,8.1
01/02/2024,9,180,9.6,91,3.85,0.0,0.0,,8.2
01/02/2024,10,71,9.6,93,3.63,0.2,0.0,,8.4
01/02/2024,11,59,9.7,94,3.3,0.3,0.0,,8.8
01/02/2024,12,80,10.0,94,3.03,0.1,0.0,,9.1
01/02/2024,13,78,10.6,93,3.13,0.0,0.0,,9.6
01/02/2024,14,74,10.9,92,3.0,0.0,0.0,,9.6
01/02/2024,15,63,11.4,87,2.92,0.0,0.0,,9.3
01/02/2024,16,80,11.2,87,2.38,0.0,0.0,,9.1
01/02/2024,17,122,10.9,87,2.84,0.0,0.0,,8.7
01/02/2024,18,190,9.9,89,2.37,0.1,0.0,,8.1
01/02/2024,19,179,9.3,89,1.43,0.0,0.0,,7.7
01/02/2024,20,100,8.7,93,1.24,0.0,0.0,,7.7
01/02/2024,21,62,8.1,93,1.12,0.0,0.0,,7.1
01/02/2024,22,59,6.2,98,1.44,0.0,0.0,,5.8
01/02/2024,23,48,4.6,100,1.79,0.0,0.0,,4.6
01/03/2023,0,16,-0.1,64,3.27,0.0,0.0,,-6.1
01/03/2023,1,8,-0.6,66,3.67,0.0,0.0,,-6.2
01/03/2023,2,5,-0.6,65,3.81,0.0,0.0,,-6.3
01/03/2023,3,3,-1.0,67,3.62,0.0,0.0,,-6.4
01/03/2023,4,3,-1.3,68,3.4,0.0,0.0,,-6.5
01/03/2023,5,5,-1.6,69,3.32,0.0,0.0,,-6.6
01/03/2023,6,13,-2.0,71,3.13,0.0,0.0,,-6.4
01/03/2023,7,45,-2.2,75,3.35,0.0,0.0,,-6.2
01/03/2023,8,172,-2.5,77,3.08,0.0,0.0,,-5.9
01/03/2023,9,169,-2.5,78,3.47,0.0,0.0,,-5.7
01/03/2023,10,63,-0.9,74,3.57,0.0,0.0,,-4.8
01/03/2023,11,51,0.9,69,4.14,0.0,0.0,,-4.2
01/03/2023,12,67,2.6,64,4.39,0.0,0.0,,-3.5
01/03/2023,13,68,3.9,61,4.39,0.0,0.0,,-3.0
01/03/2023,14,66,6.0,53,4.98,0.0,0.0,,-2.8
01/03/2023,15,60,6.8,51,5.02,0.0,0.0,,-2.7
01/03/2023,16,69,7.3,50,5.24,0.0,0.0,,-2.4
01/03/2023,17,106,7.2,51,5.37,0.0,0.0,,-2.3
01/03/2023,18,176,6.4,54,5.42,0.0,0.0,,-2.3
01/03/2023,19,174,5.2,59,4.09,0.0,0.0,,-2.2
01/03/2023,20,96,3.4,65,3.32,0.0,0.0,,-2.5
01/03/2023,21,53,2.3,70,3.2,0.0,0.0,,-2.7
01/03/2023,22,49,1.5,73,3.13,0.0,0.0,,-2.8
01/03/2023,23,40,0.9,75,2.94,0.0,0.0,,-3.0
01/03/2024,0,29,7.8,90,6.53,1.4,0.0,,6.3
01/03/2024,1,17,7.1,89,5.31,0.1,0.0,,5.4
01/03/2024,2,11,6.5,89,4.71,0.0,0.0,,4.8
01/03/2024,3,7,5.6,92,3.67,0.0,0.0,,4.3
01/03/2024,4,5,5.1,91,2.84,0.0,0.0,,3.8
01/03/2024,5,10,4.6,92,3.18,0.0,0.0,,3.4
01/03/2024,6,17,4.2,94,3.58,0.0,0.0,,3.2
01/03/2024,7,54,4.2,94,4.3,0.0,0.0,,3.2
01/03/2024,8,166,4.1,93,4.53,0.0,0.0,,3.0
01/03/2024,9,148,4.0,92,6.0,0.0,0.0,,2.8
01/03/2024,10,65,5.3,84,7.7,0.0,0.0,,2.8
01/03/2024,11,57,7.2,72,10.0,0.0,0.0,,2.6
01/03/2024,12,75,7.8,76,7.09,0.0,0.0,,3.8
01/03/2024,13,74,8.3,76,7.0,0.0,0.0,,4.3
01/03/2024,14,77,9.4,72,9.17,0.0,0.0,,4.7
01/03/2024,15,76,10.1,81,6.85,0.1,0.0,,6.9
01/03/2024,16,91,9.8,79,5.91,0.0,0.0,,6.2
01/03/2024,17,131,11.1,70,6.4,0.0,0.0,,5.7
01/03/2024,18,161,10.4,80,6.5,0.1,0.0,,7.1
01/03/2024,19,119,9.3,86,6.63,0.4,0.0,,7.2
01/03/2024,20,61,9.4,84,8.66,0.5,0.0,,6.9
01/03/2024,21,36,9.0,89,7.82,0.6,0.0,,7.3
01/03/2024,22,36,8.1,91,7.32,1.5,0.0,,6.8
01/03/2024,23,38,6.8,85,5.38,0.8,0.0,,4.4
01/04/2023,0,38,9.9,77,8.7,0.4,0.0,,6.1
01/04/2023,1,26,9.8,77,8.15,0.0,0.0,,5.9
01/04/2023,2,25,9.1,86,7.84,0.0,0.0,,6.9
01/04/2023,3,13,9.2,88,7.97,0.4,0.0,,7.4
01/04/2023,4,11,9.4,87,8.17,0.2,0.0,,7.2
01/04/2023,5,9,9.2,89,7.98,0.4,0.0,,7.6
01/04/2023,6,10,9.3,87,7.58,0.1,0.0,,7.2
01/04/2023,7,15,9.2,87,7.71,0.0,0.0,,7.2
01/04/2023,8,34,9.2,88,7.18,0.0,0.0,,7.3
01/04/2023,9,51,9.6,86,7.94,0.0,0.0,,7.3
01/04/2023,10,69,10.2,81,7.68,0.1,0.0,,7.1
01/04/2023,11,75,10.9,74,9.1,0.1,0.0,,6.6
01/04/2023,12,93,12.3,71,7.9,0.2,0.0,,7.2
01/04/2023,13,90,13.1,66,8.13,0.0,0.0,,6.9
01/04/2023,14,92,10.1,81,6.1,0.1,0.0,,6.9
01/04/2023,15,108,12.9,71,5.97,0.1,0.0,,7.7
01/04/2023,16,113,13.1,61,6.46,0.5,0.0,,5.7
01/04/2023,17,109,12.4,59,6.49,0.0,0.0,,4.8
01/04/2023,18,97,12.1,63,6.44,0.1,0.0,,5.2
01/04/2023,19,84,10.9,70,5.9,0.1,0.0,,5.7
01/04/2023,20,58,9.9,79,4.7,0.1,0.0,,6.3
01/04/2023,21,44,9.5,82,4.3,0.0,0.0,,6.7
01/04/2023,22,38,9.5,84,4.0,0.0,0.0,,6.9
01/04/2023,23,37,9.1,85,3.91,0.0,0.0,,6.7
01/04/2024,0,23,8.2,88,2.5,0.0,0.0,,6.4
01/04/2024,1,16,7.6,91,1.8,0.0,0.0,,6.2
01/04/2024,2,12,6.7,93,2.01,0.0,0.0,,5.6
01/04/2024,3,8,8.0,91,1.58,0.0,0.0,,6.6
01/04/2024,4,6,7.4,91,1.97,0.0,0.0,,6.1
01/04/2024,5,7,7.3,91,2.92,0.0,0.0,,5.9
01/04/2024,6,7,7.1,90,3.3,0.0,0.0,,5.7
01/04/2024,7,9,6.5,92,2.56,0.0,0.0,,5.2
01/04/2024,8,19,6.5,92,3.48,0.0,0.0,,5.2
01/04/2024,9,30,7.8,85,4.39,0.0,0.0,,5.4
01/04/2024,10,42,9.4,78,6.0,0.0,0.0,,5.8
01/04/2024,11,53,10.1,77,5.7,0.1,0.0,,6.2
01/04/2024,12,59,10.9,73,5.23,0.2,0.0,,6.3
01/04/2024,13,57,12.4,70,4.97,0.1,0.0,,7.0
01/04/2024,14,58,13.6,64,5.47,0.1,0.0,,6.9
01/04/2024,15,63,11.6,76,4.34,0.8,0.0,,7.6
01/04/2024,16,60,13.1,66,6.01,1.5,0.0,,6.9
01/04/2024,17,74,11.8,72,5.7,1.6,0.0,,6.8
01/04/2024,18,82,12.8,64,6.54,0.0,0.0,,6.2
01/04/2024,19,79,12.5,63,5.34,0.0,0.0,,5.7
01/04/2024,20,57,11.2,65,4.16,0.0,0.0,,4.8
01/04/2024,21,39,10.4,65,3.97,0.0,0.0,,4.2
01/04/2024,22,37,9.8,67,4.97,0.0,0.0,,3.9
01/04/2024,23,28,9.1,73,5.3,0.0,0.0,,4.6
01/05/2023,0,26,11.8,83,1.14,0.0,0.0,,8.9
01/05/2023,1,15,10.9,85,1.52,0.0,0.0,,8.4
01/05/2023,2,12,10.7,86,1.79,0.0,0.0,,8.4
01/05/2023,3,8,10.4,87,1.82,0.0,0.0,,8.4
01/05/2023,4,6,9.9,89,2.24,0.0,0.0,,8.3
01/05/2023,5,5,10.2,88,3.35,0.0,0.0,,8.3
01/05/2023,6,6,9.6,89,3.58,0.0,0.0,,8.0
01/05/2023,7,10,9.1,89,3.44,0.0,0.0,,7.5
01/05/2023,8,20,9.7,87,3.0,0.0,0.0,,7.7
01/05/2023,9,32,11.2,83,3.55,0.0,0.0,,8.5
01/05/2023,10,48,13.1,78,4.4,0.0,0.0,,9.4
01/05/2023,11,59,14.2,71,4.33,0.1,0.0,,9.1
01/05/2023,12,69,14.7,68,4.5,0.2,0.0,,8.9
01/05/2023,13,67,15.7,64,4.63,0.2,0.0,,8.9
01/05/2023,14,56,12.7,80,4.25,0.2,0.0,,9.4
01/05/2023,15,50,13.6,79,4.88,0.9,0.0,,10.0
01/05/2023,16,65,15.1,75,5.17,0.3,0.0,,10.6
01/05/2023,17,79,14.8,70,5.17,0.2,0.0,,9.3
01/05/2023,18,87,15.4,63,4.95,0.0,0.0,,8.4
01/05/2023,19,86,14.1,74,4.6,0.0,0.0,,9.6
01/05/2023,20,65,13.8,75,4.11,0.0,0.0,,9.4
01/05/2023,21,48,12.2,82,2.34,0.0,0.0,,9.2
01/05/2023,22,37,10.4,90,1.84,0.0,0.0,,8.9
01/05/2023,23,26,9.4,93,1.91,0.0,0.0,,8.3
01/05/2024,0,45,13.2,93,2.19,0.1,0.0,,12.1
01/05/2024,1,31,13.1,93,2.62,0.1,0.0,,12.0
01/05/2024,2,27,12.6,94,1.84,0.0,0.0,,11.7
01/05/2024,3,16,13.1,96,2.4,0.1,0.0,,12.4
01/05/2024,4,12,12.4,96,2.02,0.0,0.0,,11.8
01/05/2024,5,10,12.0,96,2.41,0.0,0.0,,11.4
01/05/2024,6,12,11.7,96,1.55,0.0,0.0,,11.1
01/05/2024,7,15,11.6,96,1.44,0.0,0.0,,11.0
01/05/2024,8,29,12.4,95,2.21,0.0,0.0,,11.6
01/05/2024,9,51,13.8,92,0.92,0.0,0.0,,12.5
01/05/2024,10,69,15.6,87,1.44,0.0,0.0,,13.5
01/05/2024,11,90,17.3,79,1.89,0.0,0.0,,13.6
01/05/2024,12,110,18.8,70,2.1,0.0,0.0,,13.3
01/05/2024,13,93,18.9,70,1.55,0.6,0.0,,13.4
01/05/2024,14,101,19.2,66,1.0,0.0,0.0,,12.8
01/05/2024,15,109,19.2,67,1.61,0.0,0.0,,13.0
01/05/2024,16,117,19.4,65,1.84,0.0,0.0,,12.6
01/05/2024,17,121,19.5,64,2.4,0.0,0.0,,12.6
01/05/2024,18,125,19.9,62,2.9,0.0,0.0,,12.4
01/05/2024,19,114,19.0,67,3.76,0.0,0.0,,12.7
01/05/2024,20,89,16.4,83,5.83,0.2,0.0,,13.4
01/05/2024,21,42,14.8,92,4.19,0.9,0.0,,13.4
01/05/2024,22,28,14.3,95,4.74,1.1,0.0,,13.4
01/05/2024,23,37,13.1,94,5.39,0.1,0.0,,12.2
01/06/2023,0,54,18.9,56,4.84,0.0,0.0,,9.9
01/06/2023,1,22,18.1,59,4.55,0.0,0.0,,9.9
01/06/2023,2,14,17.0,63,4.16,0.0,0.0,,9.9
01/06/2023,3,7,16.0,67,4.07,0.0,0.0,,9.9
01/06/2023,4,4,15.3,71,4.25,0.0,0.0,,10.1
01/06/2023,5,9,14.6,76,4.25,0.0,0.0,,10.4
01/06/2023,6,25,13.9,82,4.07,0.0,0.0,,10.9
01/06/2023,7,96,14.4,82,4.25,0.0,0.0,,11.4
01/06/2023,8,309,15.5,79,3.85,0.0,0.0,,11.9
01/06/2023,9,279,17.1,74,3.86,0.0,0.0,,12.4
01/06/2023,10,111,19.0,67,3.77,0.0,0.0,,12.8
01/06/2023,11,90,21.0,61,3.92,0.0,0.0,,13.1
01/06/2023,12,119,22.9,55,4.05,0.0,0.0,,13.4
01/06/2023,13,116,24.5,49,4.32,0.0,0.0,,13.1
01/06/2023,14,107,25.5,47,4.9,0.0,0.0,,13.4
01/06/2023,15,104,26.0,45,5.1,0.0,0.0,,13.1
01/06/2023,16,125,26.0,45,5.24,0.0,0.0,,13.1
01/06/2023,17,202,25.9,45,5.33,0.0,0.0,,13.1
01/06/2023,18,313,25.1,46,5.64,0.0,0.0,,12.6
01/06/2023,19,294,24.1,48,5.88,0.0,0.0,,12.4
01/06/2023,20,175,22.6,50,5.99,0.0,0.0,,11.6
01/06/2023,21,107,21.0,49,5.16,0.0,0.0,,10.0
01/06/2023,22,100,19.2,51,4.34,0.0,0.0,,8.9
01/06/2023,23,97,17.2,63,4.88,0.0,0.0,,10.1
01/06/2024,0,34,12.4,93,4.08,1.3,0.0,,11.4
01/06/2024,1,27,12.8,94,4.3,0.4,0.0,,11.9
01/06/2024,2,25,12.9,91,4.91,0.3,0.0,,11.5
01/06/2024,3,14,12.9,92,5.0,0.1,0.0,,11.6
01/06/2024,4,11,12.8,92,4.71,0.0,0.0,,11.6
01/06/2024,5,10,12.8,91,4.94,0.0,0.0,,11.4
01/06/2024,6,13,12.2,91,4.96,0.0,0.0,,10.8
01/06/2024,7,18,11.9,91,4.61,0.0,0.0,,10.5
01/06/2024,8,34,12.2,87,4.81,0.0,0.0,,10.1
01/06/2024,9,54,13.2,79,5.81,0.1,0.0,,9.6
01/06/2024,10,65,13.9,76,5.56,0.2,0.0,,9.8
01/06/2024,11,72,13.8,80,5.39,0.1,0.0,,10.4
01/06/2024,12,83,14.2,78,5.9,0.1,0.0,,10.4
01/06/2024,13,61,14.9,77,6.22,0.1,0.0,,10.8
01/06/2024,14,57,14.6,79,6.04,0.1,0.0,,10.9
01/06/2024,15,56,13.7,79,5.28,0.0,0.0,,10.2
01/06/2024,16,47,14.6,77,5.48,0.1,0.0,,10.6
01/06/2024,17,63,14.9,77,5.6,0.0,0.0,,11.0
01/06/2024,18,70,14.8,77,5.9,0.0,0.0,,10.8
01/06/2024,19,74,14.6,77,5.14,0.0,0.0,,10.6
01/06/2024,20,67,14.4,78,5.19,0.0,0.0,,10.6
01/06/2024,21,47,13.9,79,4.97,0.0,0.0,,10.4
01/06/2024,22,44,13.6,81,4.77,0.0,0.0,,10.3
01/06/2024,23,46,13.3,82,4.73,0.0,0.0,,10.2
01/07/2023,0,62,19.4,58,5.38,0.0,0.0,,10.8
01/07/2023,1,51,18.4,66,4.67,0.0,0.0,,12.0
01/07/2023,2,34,17.0,81,4.34,0.0,0.0,,13.6
01/07/2023,3,13,16.7,88,4.64,0.5,0.0,,14.6
01/07/2023,4,10,16.8,88,5.03,0.3,0.0,,14.9
01/07/2023,5,9,17.0,89,5.02,0.0,0.0,,15.2
01/07/2023,6,9,16.9,92,4.81,0.4,0.0,,15.6
01/07/2023,7,13,17.0,92,4.75,0.9,0.0,,15.7
01/07/2023,8,28,17.5,91,4.69,0.3,0.0,,16.0
01/07/2023,9,51,17.9,90,4.63,0.1,0.0,,16.2
01/07/2023,10,60,18.8,85,4.87,0.0,0.0,,16.2
01/07/2023,11,70,19.5,80,5.61,0.2,0.0,,16.0
01/07/2023,12,90,21.5,65,6.1,0.0,0.0,,14.6
01/07/2023,13,91,22.2,56,6.92,0.1,0.0,,13.1
01/07/2023,14,93,22.0,60,7.37,0.0,0.0,,14.0
01/07/2023,15,111,22.5,53,6.36,0.0,0.0,,12.4
01/07/2023,16,120,22.3,53,6.91,0.0,0.0,,12.2
01/07/2023,17,123,22.6,51,6.75,0.0,0.0,,11.9
01/07/2023,18,133,22.0,53,6.87,0.0,0.0,,12.0
01/07/2023,19,131,22.2,47,6.79,0.0,0.0,,10.3
01/07/2023,20,105,21.5,48,6.82,0.0,0.0,,10.1
01/07/2023,21,71,20.6,53,6.14,0.0,0.0,,10.7
01/07/2023,22,61,19.2,60,3.72,0.0,0.0,,11.2
01/07/2023,23,60,18.9,59,3.32,0.0,0.0,,10.8
01/07/2024,0,34,16.7,89,1.87,0.0,0.0,,14.9
01/07/2024,1,19,16.2,91,2.24,0.0,0.0,,14.9
01/07/2024,2,11,16.6,89,2.61,0.2,0.0,,14.9
01/07/2024,3,6,16.9,91,3.05,0.4,0.0,,15.4
01/07/2024,4,5,16.5,91,2.83,0.6,0.0,,15.1
01/07/2024,5,10,15.9,93,2.9,0.3,0.0,,14.7
01/07/2024,6,23,15.1,95,2.9,0.1,0.0,,14.3
01/07/2024,7,73,15.1,93,3.02,0.0,0.0,,13.9
01/07/2024,8,241,15.4,88,3.0,0.0,0.0,,13.5
01/07/2024,9,225,16.2,82,2.69,0.0,0.0,,13.2
01/07/2024,10,81,17.4,74,3.45,0.1,0.0,,12.8
01/07/2024,11,71,18.1,68,4.08,0.1,0.0,,12.2
01/07/2024,12,91,19.2,62,4.33,0.1,0.0,,11.9
01/07/2024,13,91,19.5,60,4.67,0.0,0.0,,11.4
01/07/2024,14,82,19.6,58,4.89,0.0,0.0,,11.1
01/07/2024,15,82,18.9,61,4.46,0.1,0.0,,11.3
01/07/2024,16,99,19.4,59,4.38,0.0,0.0,,11.2
01/07/2024,17,192,19.8,57,4.82,0.0,0.0,,11.0
01/07/2024,18,239,19.9,55,4.38,0.0,0.0,,10.6
01/07/2024,19,185,19.7,54,4.52,0.0,0.0,,10.0
01/07/2024,20,143,19.1,56,4.58,0.0,0.0,,10.1
01/07/2024,21,73,18.0,60,3.72,0.0,0.0,,10.2
01/07/2024,22,65,16.5,65,3.14,0.0,0.0,,9.9
01/07/2024,23,51,15.4,69,2.85,0.0,0.0,,9.8
01/08/2023,0,12,18.9,88,8.06,0.2,0.0,,16.8
01/08/2023,1,8,18.8,88,8.08,0.0,0.0,,16.9
01/08/2023,2,5,18.5,89,7.57,0.0,0.0,,16.7
01/08/2023,3,3,18.1,90,8.05,0.3,0.0,,16.5
01/08/2023,4,3,17.8,91,5.62,0.3,0.0,,16.3
01/08/2023,5,6,17.0,90,4.98,0.0,0.0,,15.3
01/08/2023,6,16,15.8,93,4.39,0.0,0.0,,14.6
01/08/2023,7,46,15.6,91,5.05,0.0,0.0,,14.1
01/08/2023,8,145,15.6,86,5.2,0.0,0.0,,13.3
01/08/2023,9,157,16.5,81,6.5,0.0,0.0,,13.2
01/08/2023,10,63,17.9,72,7.03,0.1,0.0,,12.8
01/08/2023,11,55,18.6,68,6.84,0.0,0.0,,12.6
01/08/2023,12,70,19.8,63,7.0,0.2,0.0,,12.4
01/08/2023,13,65,20.5,59,7.1,0.1,0.0,,12.2
01/08/2023,14,66,19.8,63,5.8,0.2,0.0,,12.6
01/08/2023,15,66,20.5,64,6.22,0.2,0.0,,13.4
01/08/2023,16,79,21.5,59,6.87,0.1,0.0,,13.1
01/08/2023,17,116,21.6,61,6.67,0.0,0.0,,13.7
01/08/2023,18,196,20.9,61,7.34,0.1,0.0,,13.1
01/08/2023,19,169,20.0,67,6.31,0.0,0.0,,13.6
01/08/2023,20,97,19.8,67,5.85,0.0,0.0,,13.6
01/08/2023,21,61,18.5,74,4.25,0.0,0.0,,13.9
01/08/2023,22,51,17.7,79,3.7,0.0,0.0,,13.9
01/08/2023,23,42,18.1,76,4.43,0.0,0.0,,13.9
01/08/2024,0,45,22.6,95,1.56,0.0,0.0,,21.7
01/08/2024,1,26,22.2,96,1.42,0.0,0.0,,21.5
01/08/2024,2,15,21.7,96,2.0,0.0,0.0,,21.0
01/08/2024,3,9,23.3,89,1.66,0.3,0.0,,21.4
01/08/2024,4,8,21.4,92,4.0,11.0,0.0,,20.1
01/08/2024,5,10,21.4,95,2.33,0.6,0.0,,20.5
01/08/2024,6,12,20.6,95,2.14,6.1,0.0,,19.7
01/08/2024,7,41,20.5,95,3.22,0.2,0.0,,19.8
01/08/2024,8,107,20.9,93,2.62,0.0,0.0,,19.8
01/08/2024,9,125,22.1,88,2.42,0.0,0.0,,20.0
01/08/2024,10,70,23.8,82,2.5,0.0,0.0,,20.4
01/08/2024,11,73,26.1,69,2.89,0.0,0.0,,20.0
01/08/2024,12,84,27.6,64,2.81,0.0,0.0,,20.1
01/08/2024,13,85,28.4,62,3.11,0.0,0.0,,20.2
01/08/2024,14,85,28.6,62,3.4,0.0,0.0,,20.6
01/08/2024,15,82,27.1,69,1.25,1.5,0.0,,20.9
01/08/2024,16,84,21.7,85,5.19,9.6,0.0,,19.1
01/08/2024,17,119,22.5,85,2.78,1.6,0.0,,19.8
01/08/2024,18,171,23.1,84,3.49,0.0,0.0,,20.3
01/08/2024,19,154,22.8,83,3.28,0.0,0.0,,19.8
01/08/2024,20,105,22.5,83,2.25,0.0,0.0,,19.5
01/08/2024,21,76,22.1,88,0.92,0.0,0.0,,20.0
01/08/2024,22,77,20.9,94,1.27,0.0,0.0,,19.9
01/08/2024,23,43,20.8,94,0.71,0.0,0.0,,19.8
01/09/2023,0,39,17.0,91,2.69,0.1,0.0,,15.6
01/09/2023,1,25,16.7,93,2.69,0.0,0.0,,15.6
01/09/2023,2,16,17.2,93,3.38,0.0,0.0,,16.0
01/09/2023,3,10,17.3,91,4.39,0.2,0.0,,15.9
01/09/2023,4,7,16.9,91,3.97,0.0,0.0,,15.5
01/09/2023,5,10,16.7,92,4.18,0.0,0.0,,15.4
01/09/2023,6,18,16.4,93,4.05,0.0,0.0,,15.2
01/09/2023,7,54,16.6,92,3.91,0.0,0.0,,15.4
01/09/2023,8,171,17.2,91,4.53,0.0,0.0,,15.8
01/09/2023,9,146,18.0,90,4.72,0.2,0.0,,16.2
01/09/2023,10,70,17.7,93,4.38,0.6,0.0,,16.5
01/09/2023,11,63,18.8,86,4.98,0.1,0.0,,16.4
01/09/2023,12,92,20.9,75,5.8,0.0,0.0,,16.1
01/09/2023,13,85,22.5,67,5.02,0.0,0.0,,15.9
01/09/2023,14,94,21.2,76,4.07,0.0,0.0,,16.9
01/09/2023,15,89,22.7,68,4.4,0.1,0.0,,16.5
01/09/2023,16,112,22.7,65,4.2,0.1,0.0,,15.8
01/09/2023,17,167,23.0,62,3.14,0.0,0.0,,15.4
01/09/2023,18,212,21.9,70,3.85,0.7,0.0,,16.1
01/09/2023,19,180,20.5,81,2.44,0.0,0.0,,17.0
01/09/2023,20,120,19.3,89,0.78,0.1,0.0,,17.5
01/09/2023,21,75,18.8,91,0.51,0.7,0.0,,17.2
01/09/2023,22,61,18.6,93,1.0,0.3,0.0,,17.5
01/09/2023,23,62,17.6,96,1.58,0.0,0.0,,16.9
01/09/2024,0,47,18.9,96,1.97,0.0,0.0,,18.2
01/09/2024,1,34,19.4,96,2.19,0.0,0.0,,18.6
01/09/2024,2,30,18.9,97,2.06,0.0,0.0,,18.3
