DATE,HOUR,RENTED_BIKE_COUNT
08/10/2021,9,912
08/10/2021,10,946
08/10/2021,11,1270
08/10/2021,12,1497
08/10/2021,13,1591
08/10/2021,14,1529
08/10/2021,15,989
08/10/2021,16,1398
08/10/2021,17,2077
08/10/2021,18,1932
08/10/2021,19,1355
08/10/2021,20,946
08/10/2021,21,818
08/10/2021,22,698
08/10/2021,23,722
08/10/2022,0,375
08/10/2022,1,289
08/10/2022,2,123
08/10/2022,3,95
08/10/2022,4,64
08/10/2022,5,60
08/10/2022,6,157
08/10/2022,7,286
08/10/2022,8,629
08/10/2022,9,868
08/10/2022,10,1178
08/10/2022,11,1473
08/10/2022,12,1591
08/10/2022,13,1664
08/10/2022,14,1726
08/10/2022,15,1759
08/10/2022,16,1566
08/10/2022,17,1436
08/10/2022,18,1318
08/10/2022,19,946
08/10/2022,20,721
08/10/2022,21,591
08/10/2022,22,537
08/10/2022,23,528
08/11/2019,0,27
08/11/2019,1,16
08/11/2019,2,8
08/11/2019,3,4
08/11/2019,4,18
08/11/2019,5,97
08/11/2019,6,281
08/11/2019,7,622
08/11/2019,8,832
08/11/2019,9,378
08/11/2019,10,201
08/11/2019,11,250
08/11/2019,12,310
08/11/2019,13,325
08/11/2019,14,323
08/11/2019,15,425
08/11/2019,16,786
08/11/2019,17,806
08/11/2019,18,445
08/11/2019,19,219
08/11/2019,20,133
08/11/2019,21,116
08/11/2019,22,77
08/11/2019,23,73
08/11/2020,0,253
08/11/2020,1,159
08/11/2020,2,85
08/11/2020,3,37
08/11/2020,4,30
08/11/2020,5,48
08/11/2020,6,115
08/11/2020,7,235
08/11/2020,8,385
08/11/2020,9,697
08/11/2020,10,1108
08/11/2020,11,1509
08/11/2020,12,1773
08/11/2020,13,2009
08/11/2020,14,2015
08/11/2020,15,2311
08/11/2020,16,1897
08/11/2020,17,1212
08/11/2020,18,864
08/11/2020,19,565
08/11/2020,20,425
08/11/2020,21,353
08/11/2020,22,206
08/11/2020,23,148
08/11/2021,0,104
08/11/2021,1,27
08/11/2021,2,26
08/11/2021,3,13
08/11/2021,4,41
08/11/2021,5,166
08/11/2021,6,516
08/11/2021,7,976
08/11/2021,8,1145
08/11/2021,9,730
08/11/2021,10,644
08/11/2021,11,760
08/11/2021,12,941
08/11/2021,13,1004
08/11/2021,14,1038
08/11/2021,15,1318
08/11/2021,16,1711
08/11/2021,17,1863
08/11/2021,18,1457
08/11/2021,19,1019
08/11/2021,20,696
08/11/2021,21,606
08/11/2021,22,459
08/11/2021,23,246
08/11/2022,0,62
08/11/2022,1,41
08/11/2022,2,17
08/11/2022,3,25
08/11/2022,4,58
08/11/2022,5,185
08/11/2022,6,522
08/11/2022,7,980
08/11/2022,8,1166
08/11/2022,9,655
08/11/2022,10,520
08/11/2022,11,640
08/11/2022,12,836
08/11/2022,13,841
08/11/2022,14,781
08/11/2022,15,1103
08/11/2022,16,1473
08/11/2022,17,1624
08/11/2022,18,1165
08/11/2022,19,799
08/11/2022,20,535
08/11/2022,21,466
08/11/2022,22,285
08/11/2022,23,213
08/12/2019,0,70
08/12/2019,1,44
08/12/2019,2,31
08/12/2019,3,13
08/12/2019,4,12
08/12/2019,5,9
08/12/2019,6,19
08/12/2019,7,49
08/12/2019,8,121
08/12/2019,9,202
08/12/2019,10,255
08/12/2019,11,316
08/12/2019,12,324
08/12/2019,13,315
08/12/2019,14,350
08/12/2019,15,395
08/12/2019,16,326
08/12/2019,17,267
08/12/2019,18,216
08/12/2019,19,200
08/12/2019,20,167
08/12/2019,21,118
08/12/2019,22,88
08/12/2019,23,68
08/12/2020,0,24
08/12/2020,1,10
08/12/2020,2,7
08/12/2020,3,6
08/12/2020,4,12
08/12/2020,5,61
08/12/2020,6,185
08/12/2020,7,342
08/12/2020,8,301
08/12/2020,9,256
08/12/2020,10,193
08/12/2020,11,267
08/12/2020,12,296
08/12/2020,13,255
08/12/2020,14,243
08/12/2020,15,300
08/12/2020,16,447
08/12/2020,17,479
08/12/2020,18,408
08/12/2020,19,275
08/12/2020,20,125
08/12/2020,21,105
08/12/2020,22,75
08/12/2020,23,44
08/12/2021,0,54
08/12/2021,1,21
08/12/2021,2,13
08/12/2021,3,9
08/12/2021,4,25
08/12/2021,5,115
08/12/2021,6,277
08/12/2021,7,566
08/12/2021,8,731
08/12/2021,9,407
08/12/2021,10,321
08/12/2021,11,399
08/12/2021,12,480
08/12/2021,13,527
08/12/2021,14,572
08/12/2021,15,629
08/12/2021,16,815
08/12/2021,17,1061
08/12/2021,18,777
08/12/2021,19,526
08/12/2021,20,366
08/12/2021,21,287
08/12/2021,22,206
08/12/2021,23,166
08/12/2022,0,93
08/12/2022,1,39
08/12/2022,2,21
08/12/2022,3,16
08/12/2022,4,30
08/12/2022,5,98
08/12/2022,6,375
08/12/2022,7,748
08/12/2022,8,901
08/12/2022,9,504
08/12/2022,10,378
08/12/2022,11,464
08/12/2022,12,517
08/12/2022,13,517
08/12/2022,14,515
08/12/2022,15,638
08/12/2022,16,978
08/12/2022,17,1122
08/12/2022,18,828
08/12/2022,19,599
08/12/2022,20,431
08/12/2022,21,336
08/12/2022,22,274
08/12/2022,23,173
09/01/2019,0,16
09/01/2019,1,9
09/01/2019,2,4
09/01/2019,3,7
09/01/2019,4,17
09/01/2019,5,76
09/01/2019,6,252
09/01/2019,7,518
09/01/2019,8,706
09/01/2019,9,252
09/01/2019,10,111
09/01/2019,11,131
09/01/2019,12,170
09/01/2019,13,151
09/01/2019,14,166
09/01/2019,15,228
09/01/2019,16,585
09/01/2019,17,723
09/01/2019,18,410
09/01/2019,19,260
09/01/2019,20,138
09/01/2019,21,94
09/01/2019,22,54
09/01/2019,23,22
09/01/2020,0,14
09/01/2020,1,3
09/01/2020,2,3
09/01/2020,3,4
09/01/2020,4,15
09/01/2020,5,97
09/01/2020,6,311
09/01/2020,7,634
09/01/2020,8,889
09/01/2020,9,313
09/01/2020,10,166
09/01/2020,11,178
09/01/2020,12,125
09/01/2020,13,152
09/01/2020,14,174
09/01/2020,15,348
09/01/2020,16,795
09/01/2020,17,1072
09/01/2020,18,604
09/01/2020,19,377
09/01/2020,20,191
09/01/2020,21,172
09/01/2020,22,97
09/01/2020,23,70
09/01/2021,0,47
09/01/2021,1,28
09/01/2021,2,23
09/01/2021,3,11
09/01/2021,4,8
09/01/2021,5,16
09/01/2021,6,39
09/01/2021,7,84
09/01/2021,8,125
09/01/2021,9,221
09/01/2021,10,290
09/01/2021,11,404
09/01/2021,12,511
09/01/2021,13,511
09/01/2021,14,520
09/01/2021,15,548
09/01/2021,16,442
09/01/2021,17,313
09/01/2021,18,240
09/01/2021,19,198
09/01/2021,20,136
09/01/2021,21,85
09/01/2021,22,88
09/01/2021,23,73
09/01/2022,0,43
09/01/2022,1,28
09/01/2022,2,28
09/01/2022,3,18
09/01/2022,4,18
09/01/2022,5,11
09/01/2022,6,21
09/01/2022,7,37
09/01/2022,8,69
09/01/2022,9,111
09/01/2022,10,136
09/01/2022,11,168
09/01/2022,12,169
09/01/2022,13,190
09/01/2022,14,196
09/01/2022,15,188
09/01/2022,16,168
09/01/2022,17,161
09/01/2022,18,112
09/01/2022,19,76
09/01/2022,20,57
09/01/2022,21,51
09/01/2022,22,34
09/01/2022,23,22
09/02/2019,0,13
09/02/2019,1,5
09/02/2019,2,6
09/02/2019,3,6
09/02/2019,4,2
09/02/2019,5,3
09/02/2019,6,15
09/02/2019,7,43
09/02/2019,8,78
09/02/2019,9,102
09/02/2019,10,146
09/02/2019,11,153
09/02/2019,12,188
09/02/2019,13,163
09/02/2019,14,181
09/02/2019,15,183
09/02/2019,16,170
09/02/2019,17,123
09/02/2019,18,113
09/02/2019,19,86
09/02/2019,20,52
09/02/2019,21,45
09/02/2019,22,39
09/02/2019,23,33
09/02/2020,0,51
09/02/2020,1,30
09/02/2020,2,17
09/02/2020,3,9
09/02/2020,4,5
09/02/2020,5,15
09/02/2020,6,19
09/02/2020,7,51
09/02/2020,8,88
09/02/2020,9,135
09/02/2020,10,192
09/02/2020,11,199
09/02/2020,12,172
09/02/2020,13,75
09/02/2020,14,63
09/02/2020,15,86
09/02/2020,16,97
09/02/2020,17,107
09/02/2020,18,128
09/02/2020,19,73
09/02/2020,20,76
09/02/2020,21,46
09/02/2020,22,54
09/02/2020,23,29
09/02/2021,0,1
09/02/2021,1,2
09/02/2021,3,3
09/02/2021,4,1
09/02/2021,5,23
09/02/2021,6,42
09/02/2021,7,79
09/02/2021,8,75
09/02/2021,9,63
09/02/2021,10,56
09/02/2021,11,56
09/02/2021,12,70
09/02/2021,13,88
09/02/2021,14,81
09/02/2021,15,93
09/02/2021,16,122
09/02/2021,17,147
09/02/2021,18,130
09/02/2021,19,68
09/02/2021,20,35
09/02/2021,21,20
09/02/2021,22,19
09/02/2021,23,14
09/02/2022,0,24
09/02/2022,1,14
09/02/2022,2,10
09/02/2022,3,11
09/02/2022,4,11
09/02/2022,5,95
09/02/2022,6,186
09/02/2022,7,370
09/02/2022,8,438
09/02/2022,9,272
09/02/2022,10,191
09/02/2022,11,261
09/02/2022,12,267
09/02/2022,13,280
09/02/2022,14,275
09/02/2022,15,344
09/02/2022,16,535
09/02/2022,17,618
09/02/2022,18,437
09/02/2022,19,302
09/02/2022,20,182
09/02/2022,21,146
09/02/2022,22,130
09/02/2022,23,74
09/03/2019,0,37
09/03/2019,1,22
09/03/2019,2,16
09/03/2019,3,5
09/03/2019,4,7
09/03/2019,5,15
09/03/2019,6,35
09/03/2019,7,78
09/03/2019,8,168
09/03/2019,9,217
09/03/2019,10,227
09/03/2019,11,246
09/03/2019,12,277
09/03/2019,13,240
09/03/2019,14,59
09/03/2019,15,77
09/03/2019,16,63
09/03/2019,17,52
09/03/2019,18,32
09/03/2019,19,57
09/03/2019,20,49
09/03/2019,21,35
09/03/2019,22,39
09/03/2019,23,32
09/03/2020,0,29
09/03/2020,1,13
09/03/2020,2,11
09/03/2020,3,4
09/03/2020,4,23
09/03/2020,5,113
09/03/2020,6,257
09/03/2020,7,308
09/03/2020,8,752
09/03/2020,9,322
09/03/2020,10,247
09/03/2020,11,236
09/03/2020,12,230
09/03/2020,13,201
09/03/2020,14,188
09/03/2020,15,332
09/03/2020,16,397
09/03/2020,17,429
09/03/2020,18,169
09/03/2020,19,113
09/03/2020,20,72
09/03/2020,21,40
09/03/2020,22,14
09/03/2020,23,5
09/03/2021,0,45
09/03/2021,1,7
09/03/2021,2,10
09/03/2021,3,4
09/03/2021,4,18
09/03/2021,5,75
09/03/2021,6,234
09/03/2021,7,455
09/03/2021,8,418
09/03/2021,9,295
09/03/2021,10,301
09/03/2021,11,278
09/03/2021,12,562
09/03/2021,13,631
09/03/2021,14,646
09/03/2021,15,883
09/03/2021,16,1206
09/03/2021,17,1684
09/03/2021,18,1095
09/03/2021,19,616
09/03/2021,20,371
09/03/2021,21,274
09/03/2021,22,181
09/03/2021,23,120
09/03/2022,0,44
09/03/2022,1,19
09/03/2022,2,15
09/03/2022,3,10
09/03/2022,4,26
09/03/2022,5,98
09/03/2022,6,252
09/03/2022,7,590
09/03/2022,8,676
09/03/2022,9,391
09/03/2022,10,335
09/03/2022,11,417
09/03/2022,12,526
09/03/2022,13,468
09/03/2022,14,491
09/03/2022,15,656
09/03/2022,16,882
09/03/2022,17,1056
09/03/2022,18,751
09/03/2022,19,502
09/03/2022,20,321
09/03/2022,21,229
09/03/2022,22,175
09/03/2022,23,160
09/04/2020,0,11
09/04/2020,2,5
09/04/2020,3,3
09/04/2020,4,5
09/04/2020,5,14
09/04/2020,6,81
09/04/2020,7,94
09/04/2020,8,126
09/04/2020,9,106
09/04/2020,10,91
09/04/2020,11,124
09/04/2020,12,133
09/04/2020,13,142
09/04/2020,14,137
09/04/2020,15,131
09/04/2020,16,134
09/04/2020,17,214
09/04/2020,18,174
09/04/2020,19,127
09/04/2020,20,67
09/04/2020,21,27
09/04/2020,22,16
09/04/2020,23,10
09/04/2021,0,62
09/04/2021,1,26
09/04/2021,2,15
09/04/2021,3,8
09/04/2021,4,13
09/04/2021,5,91
09/04/2021,6,206
09/04/2021,7,345
09/04/2021,8,422
09/04/2021,9,392
09/04/2021,10,405
09/04/2021,11,470
09/04/2021,12,615
09/04/2021,13,614
09/04/2021,14,751
09/04/2021,15,836
09/04/2021,16,1142
09/04/2021,17,1471
09/04/2021,18,1501
09/04/2021,19,1082
09/04/2021,20,648
09/04/2021,21,486
09/04/2021,22,460
09/04/2021,23,398
09/04/2022,0,85
09/04/2022,1,107
09/04/2022,2,66
09/04/2022,3,38
09/04/2022,4,34
09/04/2022,5,40
09/04/2022,6,122
09/04/2022,7,167
09/04/2022,8,336
09/04/2022,9,449
09/04/2022,10,595
09/04/2022,11,748
09/04/2022,12,779
09/04/2022,13,833
09/04/2022,14,735
09/04/2022,15,801
09/04/2022,16,892
09/04/2022,17,861
09/04/2022,18,854
09/04/2022,19,674
09/04/2022,20,459
09/04/2022,21,353
09/04/2022,22,306
09/04/2022,23,292
09/05/2020,0,30
09/05/2020,1,16
09/05/2020,2,21
09/05/2020,3,12
09/05/2020,4,14
09/05/2020,5,18
09/05/2020,6,45
09/05/2020,7,50
09/05/2020,8,118
09/05/2020,9,167
09/05/2020,10,278
09/05/2020,11,473
09/05/2020,12,611
09/05/2020,13,852
09/05/2020,14,995
09/05/2020,15,1046
09/05/2020,16,969
09/05/2020,17,819
09/05/2020,18,597
09/05/2020,19,399
09/05/2020,20,191
09/05/2020,21,108
09/05/2020,22,75
09/05/2020,23,41
09/05/2021,0,228
09/05/2021,1,141
09/05/2021,2,50
09/05/2021,3,33
09/05/2021,4,20
09/05/2021,5,22
09/05/2021,6,34
09/05/2021,7,49
09/05/2021,8,96
09/05/2021,9,87
09/05/2021,10,187
09/05/2021,11,323
09/05/2021,12,463
09/05/2021,13,571
09/05/2021,14,610
09/05/2021,15,783
09/05/2021,16,834
09/05/2021,17,845
09/05/2021,18,638
09/05/2021,19,490
09/05/2021,20,334
09/05/2021,21,231
09/05/2021,22,169
09/05/2021,23,95
09/05/2022,0,105
09/05/2022,1,72
09/05/2022,2,42
09/05/2022,3,27
09/05/2022,4,39
09/05/2022,5,158
09/05/2022,6,506
09/05/2022,7,966
09/05/2022,8,1092
09/05/2022,9,739
09/05/2022,10,704
09/05/2022,11,968
09/05/2022,12,1095
09/05/2022,13,1176
09/05/2022,14,1226
09/05/2022,15,1461
09/05/2022,16,1998
09/05/2022,17,2787
09/05/2022,18,2458
09/05/2022,19,1938
09/05/2022,20,1206
09/05/2022,21,960
09/05/2022,22,685
09/05/2022,23,379
09/06/2020,0,56
09/06/2020,1,35
09/06/2020,2,10
09/06/2020,3,9
09/06/2020,4,18
09/06/2020,5,77
09/06/2020,6,262
09/06/2020,7,416
09/06/2020,8,408
09/06/2020,9,374
09/06/2020,10,372
09/06/2020,11,484
09/06/2020,12,584
09/06/2020,13,538
09/06/2020,14,389
09/06/2020,15,272
09/06/2020,16,426
09/06/2020,17,209
09/06/2020,18,236
09/06/2020,19,144
09/06/2020,20,89
09/06/2020,21,75
09/06/2020,22,64
09/06/2020,23,61
09/06/2021,0,301
09/06/2021,1,105
09/06/2021,2,70
09/06/2021,3,37
09/06/2021,4,72
09/06/2021,5,219
09/06/2021,6,578
09/06/2021,7,980
09/06/2021,8,1121
09/06/2021,9,735
09/06/2021,10,723
09/06/2021,11,964
09/06/2021,12,1085
09/06/2021,13,1064
09/06/2021,14,1117
09/06/2021,15,1313
09/06/2021,16,1903
09/06/2021,17,2857
09/06/2021,18,2874
09/06/2021,19,2204
09/06/2021,20,1647
09/06/2021,21,1252
09/06/2021,22,1003
09/06/2021,23,647
09/06/2022,0,145
09/06/2022,1,99
09/06/2022,2,36
09/06/2022,3,30
09/06/2022,4,41
09/06/2022,5,241
09/06/2022,6,565
09/06/2022,7,1167
09/06/2022,8,1345
09/06/2022,9,799
09/06/2022,10,799
09/06/2022,11,984
09/06/2022,12,1129
09/06/2022,13,1170
09/06/2022,14,1320
09/06/2022,15,1612
09/06/2022,16,2339
09/06/2022,17,3058
09/06/2022,18,2683
09/06/2022,19,2054
09/06/2022,20,1613
09/06/2022,21,1194
09/06/2022,22,883
09/06/2022,23,541
09/07/2019,0,52
09/07/2019,1,31
09/07/2019,2,13
09/07/2019,3,9
09/07/2019,4,28
09/07/2019,5,242
09/07/2019,6,718
09/07/2019,7,1380
09/07/2019,8,1734
09/07/2019,9,703
09/07/2019,10,535
09/07/2019,11,641
09/07/2019,12,813
09/07/2019,13,841
09/07/2019,14,781
09/07/2019,15,792
09/07/2019,16,1806
09/07/2019,17,2899
09/07/2019,18,2018
09/07/2019,19,1380
09/07/2019,20,1053
09/07/2019,21,663
09/07/2019,22,365
09/07/2019,23,169
09/07/2020,0,127
09/07/2020,1,91
09/07/2020,2,38
09/07/2020,3,21
09/07/2020,4,40
09/07/2020,5,160
09/07/2020,6,447
09/07/2020,7,667
09/07/2020,8,766
09/07/2020,9,531
09/07/2020,10,482
09/07/2020,11,649
09/07/2020,12,716
09/07/2020,13,713
09/07/2020,14,727
09/07/2020,15,794
09/07/2020,16,1136
09/07/2020,17,1616
09/07/2020,18,1684
09/07/2020,19,1217
09/07/2020,20,948
09/07/2020,21,606
09/07/2020,22,400
09/07/2020,23,225
09/07/2021,0,355
09/07/2021,1,221
09/07/2021,2,131
09/07/2021,3,59
09/07/2021,4,64
09/07/2021,5,181
09/07/2021,6,536
09/07/2021,7,896
09/07/2021,8,1046
09/07/2021,9,845
09/07/2021,10,907
09/07/2021,11,1312
09/07/2021,12,1612
09/07/2021,13,1582
09/07/2021,14,1681
09/07/2021,15,2023
09/07/2021,16,2554
09/07/2021,17,3108
09/07/2021,18,2647
09/07/2021,19,2270
09/07/2021,20,1684
09/07/2021,21,1324
09/07/2021,22,1338
09/07/2021,23,1208
09/07/2022,0,866
09/07/2022,1,572
09/07/2022,2,281
09/07/2022,3,169
09/07/2022,4,87
09/07/2022,5,146
09/07/2022,6,249
09/07/2022,7,479
09/07/2022,8,843
09/07/2022,9,1283
09/07/2022,10,1817
09/07/2022,11,2172
09/07/2022,12,2650
09/07/2022,13,2750
09/07/2022,14,2833
09/07/2022,15,2756
09/07/2022,16,2908
09/07/2022,17,2794
09/07/2022,18,2562
09/07/2022,19,2067
09/07/2022,20,1640
09/07/2022,21,1560
09/07/2022,22,1353
09/07/2022,23,1314
09/08/2019,0,128
09/08/2019,1,63
09/08/2019,2,35
09/08/2019,3,31
09/08/2019,4,33
09/08/2019,5,210
09/08/2019,6,602
09/08/2019,7,1294
09/08/2019,8,1580
09/08/2019,9,836
09/08/2019,10,735
09/08/2019,11,945
09/08/2019,12,1171
09/08/2019,13,1251
09/08/2019,14,1271
09/08/2019,15,1584
09/08/2019,16,2098
09/08/2019,17,2330
09/08/2019,18,1628
09/08/2019,19,1241
09/08/2019,20,847
09/08/2019,21,583
09/08/2019,22,483
09/08/2019,23,341
09/08/2020,0,582
09/08/2020,1,394
09/08/2020,2,311
09/08/2020,3,112
09/08/2020,4,56
09/08/2020,5,100
09/08/2020,6,199
09/08/2020,7,309
09/08/2020,8,535
09/08/2020,9,946
09/08/2020,10,1339
09/08/2020,11,1664
09/08/2020,12,1932
09/08/2020,13,1884
09/08/2020,14,1975
09/08/2020,15,2045
09/08/2020,16,1867
09/08/2020,17,1870
09/08/2020,18,1690
09/08/2020,19,1500
09/08/2020,20,1070
09/08/2020,21,286
09/08/2020,22,293
09/08/2020,23,241
09/08/2021,0,234
09/08/2021,1,142
09/08/2021,2,85
09/08/2021,3,73
09/08/2021,4,153
09/08/2021,5,213
09/08/2021,6,574
09/08/2021,7,988
09/08/2021,8,1084
09/08/2021,9,578
09/08/2021,10,277
09/08/2021,11,667
09/08/2021,12,890
09/08/2021,13,959
09/08/2021,14,988
09/08/2021,15,1201
09/08/2021,16,1669
09/08/2021,17,2011
09/08/2021,18,1695
09/08/2021,19,932
09/08/2021,20,534
09/08/2021,21,459
09/08/2021,22,406
09/08/2021,23,273
09/08/2022,0,162
09/08/2022,1,108
09/08/2022,2,40
09/08/2022,3,38
09/08/2022,4,56
09/08/2022,5,259
09/08/2022,6,740
09/08/2022,7,1237
09/08/2022,8,1421
09/08/2022,9,898
09/08/2022,10,773
09/08/2022,11,958
09/08/2022,12,1200
09/08/2022,13,1131
09/08/2022,14,1177
09/08/2022,15,1571
09/08/2022,16,2266
09/08/2022,17,3200
09/08/2022,18,2744
09/08/2022,19,2114
09/08/2022,20,1534
09/08/2022,21,1163
09/08/2022,22,867
09/08/2022,23,426
09/09/2019,0,48
09/09/2019,1,19
09/09/2019,2,21
09/09/2019,3,11
09/09/2019,4,39
09/09/2019,5,196
09/09/2019,6,582
09/09/2019,7,1410
09/09/2019,8,1701
09/09/2019,9,657
09/09/2019,10,453
09/09/2019,11,587
09/09/2019,12,602
09/09/2019,13,648
09/09/2019,14,676
09/09/2019,15,877
09/09/2019,16,1771
09/09/2019,17,2730
09/09/2019,18,1615
09/09/2019,19,1040
09/09/2019,20,618
09/09/2019,21,365
09/09/2019,22,247
09/09/2019,23,114
09/09/2020,0,58
09/09/2020,1,24
09/09/2020,2,10
09/09/2020,3,3
09/09/2020,4,17
09/09/2020,5,100
09/09/2020,6,344
09/09/2020,7,612
09/09/2020,8,657
09/09/2020,9,452
09/09/2020,10,442
09/09/2020,11,544
09/09/2020,12,659
09/09/2020,13,643
09/09/2020,14,673
09/09/2020,15,797
09/09/2020,16,1170
09/09/2020,17,1584
09/09/2020,18,1440
09/09/2020,19,926
09/09/2020,20,503
09/09/2020,21,398
09/09/2020,22,309
09/09/2020,23,180
09/09/2021,0,195
09/09/2021,1,90
09/09/2021,2,49
09/09/2021,3,45
09/09/2021,4,53
09/09/2021,5,240
09/09/2021,6,684
09/09/2021,7,1227
09/09/2021,8,1414
09/09/2021,9,865
09/09/2021,10,772
09/09/2021,11,950
09/09/2021,12,1218
09/09/2021,13,1112
09/09/2021,14,1202
09/09/2021,15,1431
09/09/2021,16,2113
09/09/2021,17,2966
09/09/2021,18,2750
09/09/2021,19,1973
09/09/2021,20,1195
09/09/2021,21,1070
09/09/2021,22,813
09/09/2021,23,781
09/09/2022,0,336
09/09/2022,1,190
09/09/2022,2,104
09/09/2022,3,82
09/09/2022,4,58
09/09/2022,5,232
09/09/2022,6,795
09/09/2022,7,1268
09/09/2022,8,1325
09/09/2022,9,1051
09/09/2022,10,957
09/09/2022,11,1207
09/09/2022,12,1467
09/09/2022,13,1500
09/09/2022,14,1801
09/09/2022,15,2029
09/09/2022,16,2201
09/09/2022,17,2717
09/09/2022,18,2730
09/09/2022,19,2105
09/09/2022,20,1302
09/09/2022,21,1072
09/09/2022,22,995
09/09/2022,23,1031
09/10/2019,0,66
09/10/2019,1,34
09/10/2019,2,20
09/10/2019,3,13
09/10/2019,4,37
09/10/2019,5,201
09/10/2019,6,638
09/10/2019,7,1444
09/10/2019,8,1813
09/10/2019,9,729
09/10/2019,10,449
09/10/2019,11,617
09/10/2019,12,757
09/10/2019,13,747
09/10/2019,14,689
09/10/2019,15,934
09/10/2019,16,1805
09/10/2019,17,2587
09/10/2019,18,1492
09/10/2019,19,797
09/10/2019,20,543
09/10/2019,21,414
09/10/2019,22,248
09/10/2019,23,152
09/10/2020,0,135
09/10/2020,1,84
09/10/2020,2,28
09/10/2020,3,27
09/10/2020,4,19
09/10/2020,5,122
09/10/2020,6,371
09/10/2020,7,680
09/10/2020,8,782
09/10/2020,9,671
09/10/2020,10,711
09/10/2020,11,890
09/10/2020,12,1245
09/10/2020,13,1318
09/10/2020,14,1358
09/10/2020,15,1647
09/10/2020,16,1988
09/10/2020,17,2483
09/10/2020,18,2322
09/10/2020,19,1420
09/10/2020,20,946
09/10/2020,21,689
09/10/2020,22,758
09/10/2020,23,628
09/10/2021,0,646
09/10/2021,1,584
09/10/2021,2,322
09/10/2021,3,180
09/10/2021,4,71
09/10/2021,5,93
09/10/2021,6,212
09/10/2021,7,395
09/10/2021,8,867
09/10/2021,9,1396
09/10/2021,10,1898
09/10/2021,11,2239
09/10/2021,12,2581
09/10/2021,13,2775
09/10/2021,14,2784
09/10/2021,15,2781
09/10/2021,16,2628
09/10/2021,17,2626
09/10/2021,18,2197
09/10/2021,19,1701
09/10/2021,20,1178
09/10/2021,21,1009
09/10/2021,22,1022
09/10/2021,23,1017
09/10/2022,0,466
09/10/2022,1,286
09/10/2022,2,156
09/10/2022,3,102
09/10/2022,4,104
09/10/2022,5,205
09/10/2022,6,428
09/10/2022,7,760
09/10/2022,8,1054
09/10/2022,9,1518
09/10/2022,10,2008
09/10/2022,11,2091
09/10/2022,12,2176
09/10/2022,13,2078
09/10/2022,14,2012
09/10/2022,15,2145
09/10/2022,16,1848
09/10/2022,17,1684
09/10/2022,18,1452
09/10/2022,19,943
09/10/2022,20,677
09/10/2022,21,440
09/10/2022,22,450
09/10/2022,23,293
09/11/2019,0,50
09/11/2019,1,27
09/11/2019,2,23
09/11/2019,3,16
09/11/2019,4,10
09/11/2019,5,18
09/11/2019,6,32
09/11/2019,7,117
09/11/2019,8,214
09/11/2019,9,280
09/11/2019,10,325
09/11/2019,11,446
09/11/2019,12,501
09/11/2019,13,561
09/11/2019,14,598
09/11/2019,15,504
09/11/2019,16,427
09/11/2019,17,251
09/11/2019,18,283
09/11/2019,19,198
09/11/2019,20,151
09/11/2019,21,114
09/11/2019,22,121
09/11/2019,23,129
09/11/2020,0,70
09/11/2020,1,36
09/11/2020,2,21
09/11/2020,3,13
09/11/2020,4,19
09/11/2020,5,93
09/11/2020,6,379
09/11/2020,7,678
09/11/2020,8,697
09/11/2020,9,572
09/11/2020,10,560
09/11/2020,11,729
09/11/2020,12,906
09/11/2020,13,876
09/11/2020,14,941
09/11/2020,15,1168
09/11/2020,16,1484
09/11/2020,17,1536
09/11/2020,18,1152
09/11/2020,19,840
09/11/2020,20,520
09/11/2020,21,391
09/11/2020,22,250
09/11/2020,23,167
09/11/2021,0,122
09/11/2021,1,57
09/11/2021,2,27
09/11/2021,3,20
09/11/2021,4,39
09/11/2021,5,195
09/11/2021,6,541
09/11/2021,7,1191
09/11/2021,8,1300
09/11/2021,9,761
09/11/2021,10,699
09/11/2021,11,665
09/11/2021,12,896
09/11/2021,13,893
09/11/2021,14,784
09/11/2021,15,1144
09/11/2021,16,1536
09/11/2021,17,1839
09/11/2021,18,1374
09/11/2021,19,942
09/11/2021,20,629
09/11/2021,21,487
09/11/2021,22,400
09/11/2021,23,230
09/11/2022,0,92
09/11/2022,1,52
09/11/2022,2,24
09/11/2022,3,19
09/11/2022,4,40
09/11/2022,5,166
09/11/2022,6,507
09/11/2022,7,1090
09/11/2022,8,1295
09/11/2022,9,700
09/11/2022,10,560
09/11/2022,11,711
09/11/2022,12,845
09/11/2022,13,863
09/11/2022,14,913
09/11/2022,15,1212
09/11/2022,16,1903
09/11/2022,17,1991
09/11/2022,18,1500
09/11/2022,19,1008
09/11/2022,20,683
09/11/2022,21,714
09/11/2022,22,496
09/11/2022,23,285
09/12/2019,0,24
09/12/2019,1,21
09/12/2019,2,9
09/12/2019,3,9
09/12/2019,4,22
09/12/2019,5,74
09/12/2019,6,282
09/12/2019,7,665
09/12/2019,8,963
09/12/2019,9,331
09/12/2019,10,168
09/12/2019,11,215
09/12/2019,12,240
09/12/2019,13,226
09/12/2019,14,254
09/12/2019,15,298
09/12/2019,16,761
09/12/2019,17,1125
09/12/2019,18,571
09/12/2019,19,339
09/12/2019,20,169
09/12/2019,21,108
09/12/2019,22,53
09/12/2019,23,21
09/12/2020,0,28
09/12/2020,1,16
09/12/2020,2,11
09/12/2020,3,3
09/12/2020,4,10
09/12/2020,5,60
09/12/2020,6,190
09/12/2020,7,293
09/12/2020,8,333
09/12/2020,9,251
