DATE,HOUR,RENTED_BIKE_COUNT,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m
01/01/2019,0,41,0.9,93,5.52,0.1,0.0,,0.0
01/01/2019,1,48,1.2,91,4.9,0.0,0.0,,-0.1
01/01/2019,2,37,1.1,90,4.62,0.0,0.0,,-0.3
01/01/2019,3,17,0.9,89,5.32,0.0,0.0,,-0.7
01/01/2019,4,10,0.4,87,5.61,0.0,0.0,,-1.5
01/01/2019,5,7,-0.2,86,5.82,0.0,0.0,,-2.2
01/01/2019,6,13,-0.6,85,6.61,0.0,0.0,,-2.9
01/01/2019,7,21,-0.3,84,5.81,0.1,0.07,,-2.8
01/01/2019,8,29,-0.6,83,5.81,0.1,0.07,,-3.0
01/01/2019,9,61,-0.8,83,5.71,0.1,0.07,,-3.2
01/01/2019,10,76,-0.7,81,5.51,0.1,0.07,,-3.5
01/01/2019,11,88,-0.7,81,5.9,0.0,0.07,,-3.5
01/01/2019,12,102,-0.9,81,6.07,0.1,0.07,,-3.7
01/01/2019,13,93,-1.1,82,5.68,0.1,0.07,,-3.9
01/01/2019,14,74,-1.0,80,5.87,0.1,0.07,,-4.0
01/01/2019,15,116,-1.1,79,5.83,0.1,0.07,,-4.2
01/01/2019,16,132,-1.2,79,5.3,0.0,0.0,,-4.3
01/01/2019,17,84,-1.3,79,4.61,0.0,0.0,,-4.4
01/01/2019,18,83,-1.5,83,3.76,0.0,0.0,,-4.1
01/01/2019,19,62,-2.5,86,4.05,0.0,0.0,,-4.4
01/01/2019,20,43,-2.6,85,3.77,0.0,0.0,,-4.7
01/01/2019,21,27,-2.7,85,3.14,0.0,0.0,,-4.8
01/01/2019,22,32,-2.7,84,2.83,0.0,0.0,,-4.9
01/01/2019,23,16,-2.7,84,2.55,0.0,0.0,,-5.1
01/01/2020,0,47,-4.6,84,4.12,0.0,0.0,,-6.9
01/01/2020,1,66,-4.9,85,3.95,0.0,0.0,,-7.0
01/01/2020,2,54,-5.2,86,3.73,0.0,0.0,,-7.2
01/01/2020,3,13,-5.5,87,3.55,0.0,0.0,,-7.3
01/01/2020,4,10,-5.8,88,3.58,0.0,0.0,,-7.4
01/01/2020,5,10,-6.0,87,3.86,0.0,0.0,,-7.8
01/01/2020,6,23,-6.1,84,4.36,0.0,0.0,,-8.3
01/01/2020,7,16,-5.8,81,4.34,0.0,0.0,,-8.4
01/01/2020,8,34,-5.8,80,4.3,0.0,0.0,,-8.6
01/01/2020,9,61,-5.1,80,4.69,0.0,0.0,,-8.0
01/01/2020,10,77,-2.9,76,5.08,0.0,0.0,,-6.6
01/01/2020,11,139,-0.5,67,5.96,0.0,0.0,,-5.8
01/01/2020,12,186,1.5,60,6.48,0.0,0.0,,-5.4
01/01/2020,13,207,2.9,59,7.22,0.0,0.0,,-4.3
01/01/2020,14,222,4.0,60,7.34,0.0,0.0,,-3.1
01/01/2020,15,220,4.9,61,6.71,0.0,0.0,,-1.9
01/01/2020,16,192,4.9,62,7.31,0.0,0.0,,-1.7
01/01/2020,17,163,4.3,64,7.82,0.0,0.0,,-2.0
01/01/2020,18,135,4.0,66,8.23,0.0,0.0,,-1.9
01/01/2020,19,82,3.3,71,9.05,0.0,0.0,,-1.4
01/01/2020,20,69,3.8,68,9.77,0.0,0.0,,-1.5
01/01/2020,21,47,4.2,65,9.92,0.0,0.0,,-1.8
01/01/2020,22,44,4.3,61,9.52,0.0,0.0,,-2.5
01/01/2020,23,24,4.5,58,8.95,0.0,0.0,,-3.0
01/01/2021,0,35,-3.2,79,3.14,0.0,0.0,,-6.4
01/01/2021,1,48,-3.7,82,3.18,0.0,0.0,,-6.3
01/01/2021,2,57,-3.2,81,3.95,0.0,0.0,,-6.1
01/01/2021,3,17,-2.7,80,4.77,0.0,0.0,,-5.7
01/01/2021,4,14,-2.5,81,5.15,0.0,0.0,,-5.3
01/01/2021,5,29,-2.9,82,4.8,0.0,0.0,,-5.5
01/01/2021,6,48,-3.0,81,3.93,0.0,0.0,,-5.8
01/01/2021,7,51,-2.1,81,5.22,0.0,0.0,,-4.8
01/01/2021,8,49,-1.6,82,5.33,0.0,0.0,,-4.3
01/01/2021,9,46,-0.9,82,6.39,0.0,0.0,,-3.7
01/01/2021,10,83,-0.6,81,7.91,0.0,0.0,,-3.3
01/01/2021,11,75,-0.3,80,6.56,0.1,0.07,,-3.2
01/01/2021,12,55,-0.5,84,7.56,0.8,0.56,,-2.8
01/01/2021,13,65,-0.6,89,8.24,2.4,1.61,,-2.2
01/01/2021,14,85,-0.4,92,9.44,4.0,1.82,,-1.5
01/01/2021,15,71,0.2,91,9.04,1.4,0.35,,-1.1
01/01/2021,16,47,0.5,91,8.54,0.4,0.21,,-0.8
01/01/2021,17,53,0.6,90,8.35,0.2,0.07,,-0.8
01/01/2021,18,34,0.9,89,7.78,0.1,0.0,,-0.8
01/01/2021,19,35,0.9,95,6.17,0.1,0.0,,0.2
01/01/2021,20,18,0.9,96,6.0,0.8,0.42,,0.3
01/01/2021,21,22,0.8,97,6.39,1.8,1.12,,0.3
01/01/2021,22,17,0.8,97,6.92,1.9,1.26,,0.3
01/01/2021,23,14,0.8,98,8.43,1.7,1.12,,0.4
01/01/2022,0,220,4.2,92,6.32,0.0,0.0,,3.0
01/01/2022,1,328,3.9,92,6.63,0.0,0.0,,2.7
01/01/2022,2,259,3.5,90,7.6,0.0,0.0,,2.0
01/01/2022,3,85,3.2,89,7.41,0.0,0.0,,1.5
01/01/2022,4,35,3.0,87,7.55,0.0,0.0,,1.1
01/01/2022,5,20,3.0,86,7.6,0.0,0.0,,0.9
01/01/2022,6,42,2.9,85,8.56,0.0,0.0,,0.6
01/01/2022,7,90,2.7,84,7.95,0.0,0.0,,0.2
01/01/2022,8,93,2.5,82,8.55,0.0,0.0,,-0.2
01/01/2022,9,131,2.5,81,8.05,0.0,0.0,,-0.4
01/01/2022,10,171,2.5,79,10.02,0.0,0.0,,-0.8
01/01/2022,11,221,2.1,78,10.41,0.1,0.0,,-1.2
01/01/2022,12,236,1.8,81,10.21,0.1,0.07,,-1.1
01/01/2022,13,158,1.4,82,10.03,0.3,0.21,,-1.4
01/01/2022,14,93,1.0,82,10.51,0.5,0.35,,-1.6
01/01/2022,15,68,0.6,85,11.18,0.8,0.56,,-1.8
01/01/2022,16,55,0.3,85,11.42,0.9,0.63,,-1.9
01/01/2022,17,55,0.2,84,11.01,1.2,0.84,,-2.2
01/01/2022,18,48,-0.2,86,11.13,1.6,1.12,,-2.2
01/01/2022,19,39,-0.4,88,10.56,1.4,0.98,,-2.2
01/01/2022,20,32,-0.6,85,11.84,1.2,0.84,,-2.7
01/01/2022,21,32,-0.7,81,11.86,0.4,0.28,,-3.5
01/01/2022,22,24,-0.9,81,11.22,0.2,0.14,,-3.8
01/01/2022,23,28,-1.3,80,10.66,0.4,0.28,,-4.2
01/02/2019,0,3,-17.0,77,2.81,0.1,0.07,,-20.0
01/02/2019,1,4,-17.0,79,2.81,0.0,0.0,,-19.8
01/02/2019,2,2,-15.7,78,2.62,0.1,0.07,,-18.6
01/02/2019,3,1,-14.8,79,2.91,0.1,0.07,,-17.5
01/02/2019,4,3,-14.2,80,2.61,0.1,0.07,,-17.0
01/02/2019,5,18,-13.9,80,2.18,0.1,0.07,,-16.5
01/02/2019,6,50,-13.7,81,2.12,0.1,0.0,,-16.2
01/02/2019,7,89,-14.1,80,2.06,0.0,0.0,,-16.8
01/02/2019,8,156,-14.8,79,1.53,0.0,0.0,,-17.6
01/02/2019,9,108,-14.2,78,1.36,0.0,0.0,,-17.2
01/02/2019,10,38,-12.6,78,1.84,0.0,0.0,,-15.6
01/02/2019,11,54,-11.6,80,2.33,0.0,0.0,,-14.2
01/02/2019,12,72,-10.6,83,3.05,0.0,0.0,,-13.0
01/02/2019,13,84,-10.1,80,3.32,0.0,0.0,,-12.9
01/02/2019,14,78,-9.9,78,3.08,0.0,0.0,,-13.1
01/02/2019,15,131,-9.6,76,2.81,0.0,0.0,,-13.1
01/02/2019,16,249,-9.6,77,2.45,0.0,0.0,,-12.8
01/02/2019,17,303,-10.9,82,2.39,0.0,0.0,,-13.4
01/02/2019,18,153,-11.4,82,3.68,0.0,0.0,,-13.8
01/02/2019,19,78,-9.9,81,4.41,0.0,0.0,,-12.5
01/02/2019,20,43,-10.9,84,4.5,0.0,0.0,,-13.1
01/02/2019,21,23,-11.4,84,4.7,0.0,0.0,,-13.6
01/02/2019,22,35,-11.6,85,5.05,0.0,0.0,,-13.6
01/02/2019,23,15,-11.5,84,5.12,0.0,0.0,,-13.6
01/02/2020,0,47,0.4,87,2.63,0.1,0.07,,-1.5
01/02/2020,1,24,0.3,88,2.86,0.3,0.21,,-1.4
01/02/2020,2,15,-0.1,89,2.86,0.3,0.21,,-1.6
01/02/2020,3,13,-0.3,91,3.18,0.1,0.07,,-1.5
01/02/2020,4,8,-0.4,93,3.76,0.0,0.0,,-1.5
01/02/2020,5,15,-0.2,92,4.31,0.0,0.0,,-1.4
01/02/2020,6,29,-0.2,93,4.31,0.0,0.0,,-1.2
01/02/2020,7,63,0.6,96,4.05,0.0,0.0,,-0.1
01/02/2020,8,143,0.8,96,4.0,0.1,0.0,,0.3
01/02/2020,9,185,1.0,96,4.55,0.1,0.0,,0.5
01/02/2020,10,251,1.3,95,5.19,0.1,0.0,,0.6
01/02/2020,11,300,2.0,89,6.02,0.0,0.0,,0.4
01/02/2020,12,311,3.0,82,6.74,0.0,0.0,,0.3
01/02/2020,13,284,3.6,75,7.37,0.0,0.0,,-0.4
01/02/2020,14,271,3.6,74,7.51,0.0,0.0,,-0.6
01/02/2020,15,219,3.5,74,8.46,0.0,0.0,,-0.7
01/02/2020,16,209,2.8,79,8.15,0.0,0.0,,-0.6
01/02/2020,17,199,2.2,81,8.32,0.0,0.0,,-0.8
01/02/2020,18,169,1.7,82,7.75,0.0,0.0,,-1.0
01/02/2020,19,135,0.7,84,6.77,0.0,0.0,,-1.8
01/02/2020,20,113,0.4,85,6.71,0.0,0.0,,-1.8
01/02/2020,21,86,0.2,86,6.59,0.0,0.0,,-1.8
01/02/2020,22,62,0.5,86,6.44,0.0,0.0,,-1.5
01/02/2020,23,53,0.7,84,7.18,0.0,0.0,,-1.6
01/02/2021,0,1,0.1,74,7.76,0.0,0.0,,-4.1
01/02/2021,1,4,0.2,79,8.15,0.0,0.0,,-3.0
01/02/2021,3,2,-0.4,80,7.72,0.0,0.0,,-3.5
01/02/2021,4,3,-0.6,82,7.71,0.0,0.0,,-3.3
01/02/2021,5,31,-0.8,82,8.0,0.0,0.0,,-3.5
01/02/2021,6,52,-1.1,82,8.4,0.0,0.0,,-3.8
01/02/2021,7,95,-0.8,83,8.41,0.0,0.0,,-3.2
01/02/2021,8,98,-1.2,81,8.86,0.0,0.0,,-4.0
01/02/2021,9,53,-1.4,81,8.57,0.0,0.0,,-4.2
01/02/2021,10,67,-1.3,80,8.18,0.0,0.0,,-4.3
01/02/2021,11,90,-1.2,78,8.17,0.0,0.0,,-4.6
01/02/2021,12,82,-1.0,79,8.5,0.0,0.0,,-4.2
01/02/2021,13,102,-0.9,81,8.86,0.0,0.0,,-3.8
01/02/2021,14,99,-1.0,80,8.63,0.0,0.0,,-4.0
01/02/2021,15,152,-1.1,80,8.76,0.0,0.0,,-4.2
01/02/2021,16,197,-1.0,77,7.71,0.0,0.0,,-4.6
01/02/2021,17,214,-1.1,76,6.53,0.0,0.0,,-4.8
01/02/2021,18,176,-1.9,76,5.75,0.0,0.0,,-5.6
01/02/2021,19,99,-2.0,81,5.04,0.0,0.0,,-4.8
01/02/2021,20,71,-4.2,85,4.84,0.0,0.0,,-6.3
01/02/2021,21,46,-4.4,82,6.17,0.0,0.0,,-7.0
01/02/2021,22,43,-4.7,80,5.94,0.0,0.0,,-7.6
01/02/2021,23,20,-4.2,80,6.05,0.0,0.0,,-7.2
01/02/2022,0,15,-1.9,73,6.77,0.0,0.0,,-6.1
01/02/2022,1,18,-1.8,73,7.0,0.0,0.0,,-5.9
01/02/2022,2,12,-1.6,72,7.06,0.0,0.0,,-5.9
01/02/2022,3,12,-1.1,71,7.32,0.0,0.0,,-5.7
01/02/2022,4,13,-0.9,71,7.5,0.0,0.0,,-5.4
01/02/2022,5,99,-0.3,71,7.92,0.0,0.0,,-4.9
01/02/2022,6,187,0.2,71,8.02,0.0,0.0,,-4.4
01/02/2022,7,417,1.9,68,8.27,0.0,0.0,,-3.4
01/02/2022,8,473,2.1,71,7.84,0.0,0.0,,-2.5
01/02/2022,9,266,2.3,75,8.0,0.0,0.0,,-1.6
01/02/2022,10,210,3.0,77,7.95,0.0,0.0,,-0.6
01/02/2022,11,285,4.0,78,7.7,0.0,0.0,,0.5
01/02/2022,12,330,5.1,77,7.83,0.0,0.0,,1.4
01/02/2022,13,197,6.1,77,6.96,0.0,0.0,,2.2
01/02/2022,14,173,6.0,81,6.16,0.0,0.0,,3.0
01/02/2022,15,245,6.0,84,5.72,0.0,0.0,,3.5
01/02/2022,16,341,5.8,88,5.11,0.4,0.0,,4.0
01/02/2022,17,418,5.2,92,5.01,0.8,0.0,,3.9
01/02/2022,18,311,4.2,88,5.16,1.2,0.0,,2.5
01/02/2022,19,263,3.3,94,4.43,1.0,0.0,,2.5
01/02/2022,20,150,2.4,92,3.71,0.5,0.0,,1.2
01/02/2022,21,126,1.9,93,3.8,0.2,0.0,,0.9
01/02/2022,22,94,1.2,96,3.79,0.5,0.0,,0.6
01/02/2022,23,30,0.8,96,3.48,0.6,0.28,,0.2
01/03/2019,0,26,-3.9,77,1.0,0.0,0.0,,-7.3
01/03/2019,1,12,-5.6,85,1.84,0.0,0.0,,-7.7
01/03/2019,2,7,-5.4,84,1.7,0.0,0.0,,-7.7
01/03/2019,3,8,-5.6,84,1.84,0.0,0.0,,-7.8
01/03/2019,4,16,-5.5,85,2.04,0.0,0.0,,-7.7
01/03/2019,5,55,-4.4,81,2.01,0.0,0.0,,-7.2
01/03/2019,6,214,-4.2,81,1.73,0.0,0.0,,-6.9
01/03/2019,7,467,-4.0,82,1.8,0.0,0.0,,-6.6
01/03/2019,8,621,-2.5,74,2.46,0.0,0.0,,-6.5
01/03/2019,9,230,-1.7,68,3.11,0.0,0.0,,-6.8
01/03/2019,10,168,-1.0,63,3.13,0.0,0.0,,-7.3
01/03/2019,11,183,-0.8,70,3.35,0.0,0.0,,-5.5
01/03/2019,12,185,-0.3,72,3.42,0.0,0.0,,-4.7
01/03/2019,13,202,-0.2,74,3.49,0.0,0.0,,-4.2
01/03/2019,14,200,-0.1,74,3.76,0.0,0.0,,-4.2
01/03/2019,15,296,-0.1,73,3.52,0.0,0.0,,-4.3
01/03/2019,16,593,-0.2,74,3.26,0.0,0.0,,-4.3
01/03/2019,17,707,-0.5,74,3.26,0.0,0.0,,-4.5
01/03/2019,18,320,-0.9,77,3.05,0.0,0.0,,-4.4
01/03/2019,19,189,-1.9,87,2.86,0.0,0.0,,-3.8
01/03/2019,20,105,-2.2,86,3.67,0.0,0.0,,-4.3
01/03/2019,21,73,-2.5,85,2.84,0.0,0.0,,-4.7
01/03/2019,22,72,-1.9,84,2.47,0.0,0.0,,-4.2
01/03/2019,23,40,-1.8,85,1.84,0.0,0.0,,-4.0
01/03/2020,0,40,-3.0,58,5.45,0.0,0.0,,-10.1
01/03/2020,1,34,-2.8,60,5.41,0.0,0.0,,-9.4
01/03/2020,2,14,-2.4,60,5.25,0.0,0.0,,-9.2
01/03/2020,3,17,-2.5,62,5.23,0.0,0.0,,-8.9
01/03/2020,4,5,-2.5,65,5.7,0.0,0.0,,-8.1
01/03/2020,5,12,-2.1,67,6.1,0.0,0.0,,-7.4
01/03/2020,6,28,-1.6,67,6.61,0.0,0.0,,-6.8
01/03/2020,7,55,0.2,66,8.12,0.0,0.0,,-5.5
01/03/2020,8,129,1.3,64,8.45,0.0,0.0,,-4.8
01/03/2020,9,214,3.0,62,8.59,0.0,0.0,,-3.7
01/03/2020,10,418,4.7,62,7.92,0.0,0.0,,-2.0
01/03/2020,11,567,7.0,59,8.42,0.0,0.0,,-0.6
01/03/2020,12,734,9.2,56,8.32,0.0,0.0,,0.9
01/03/2020,13,824,11.1,55,7.94,0.0,0.0,,2.3
01/03/2020,14,978,12.4,55,7.81,0.0,0.0,,3.6
01/03/2020,15,1051,13.7,56,7.48,0.0,0.0,,5.0
01/03/2020,16,841,14.1,58,7.26,0.0,0.0,,5.8
01/03/2020,17,559,13.1,62,7.25,0.0,0.0,,5.9
01/03/2020,18,348,12.1,66,7.38,0.0,0.0,,5.8
01/03/2020,19,198,8.4,78,7.06,0.0,0.0,,4.8
01/03/2020,20,158,9.1,77,7.16,0.0,0.0,,5.3
01/03/2020,21,85,9.2,78,6.85,0.0,0.0,,5.6
01/03/2020,22,66,9.1,80,6.3,0.0,0.0,,5.8
01/03/2020,23,38,8.6,84,5.46,0.0,0.0,,5.9
01/03/2021,0,11,0.2,85,6.48,0.0,0.0,,-2.0
01/03/2021,1,6,-0.6,86,6.18,0.0,0.0,,-2.7
01/03/2021,2,6,-1.5,85,5.41,0.0,0.0,,-3.8
01/03/2021,3,4,-2.3,83,5.56,0.0,0.0,,-4.8
01/03/2021,4,9,-3.5,82,4.75,0.0,0.0,,-6.2
01/03/2021,5,43,-4.5,81,4.89,0.0,0.0,,-7.3
01/03/2021,6,130,-5.4,79,4.96,0.0,0.0,,-8.5
01/03/2021,7,241,-5.1,82,4.25,0.0,0.0,,-7.7
01/03/2021,8,250,-5.3,82,4.21,0.0,0.0,,-7.9
01/03/2021,9,144,-3.8,78,4.48,0.0,0.0,,-7.1
01/03/2021,10,128,-2.7,72,5.9,0.0,0.0,,-7.0
01/03/2021,11,179,-2.1,68,5.44,0.0,0.0,,-7.2
01/03/2021,12,196,-1.5,69,6.74,0.0,0.0,,-6.4
01/03/2021,13,201,-0.7,65,5.85,0.0,0.0,,-6.4
01/03/2021,14,183,-0.3,61,5.14,0.0,0.0,,-7.1
01/03/2021,15,252,0.4,53,4.5,0.0,0.0,,-8.0
01/03/2021,16,348,0.3,49,4.3,0.0,0.0,,-9.1
01/03/2021,17,415,0.2,44,4.67,0.0,0.0,,-10.6
01/03/2021,18,287,-0.8,53,4.27,0.0,0.0,,-9.2
01/03/2021,19,173,-3.7,71,2.69,0.0,0.0,,-8.2
01/03/2021,20,118,-3.3,64,3.91,0.0,0.0,,-9.1
01/03/2021,21,66,-4.2,63,4.74,0.0,0.0,,-10.1
01/03/2021,22,50,-4.8,61,3.82,0.0,0.0,,-11.1
01/03/2021,23,27,-5.2,62,2.86,0.0,0.0,,-11.4
01/03/2022,0,41,3.5,75,5.31,0.0,0.0,,-0.4
01/03/2022,1,23,3.3,76,5.47,0.0,0.0,,-0.5
01/03/2022,2,17,3.0,77,5.52,0.0,0.0,,-0.6
01/03/2022,3,13,3.2,76,5.51,0.0,0.0,,-0.6
01/03/2022,4,20,3.0,77,5.5,0.0,0.0,,-0.6
01/03/2022,5,111,3.8,75,5.35,0.0,0.0,,-0.2
01/03/2022,6,303,4.2,74,3.92,0.0,0.0,,-0.1
01/03/2022,7,622,4.6,69,4.63,0.0,0.0,,-0.7
01/03/2022,8,707,4.6,69,4.11,0.0,0.0,,-0.6
01/03/2022,9,363,5.1,70,3.61,0.0,0.0,,0.0
01/03/2022,10,287,6.2,69,2.41,0.0,0.0,,0.9
01/03/2022,11,351,7.1,67,2.47,0.0,0.0,,1.4
01/03/2022,12,451,7.4,65,2.28,0.0,0.0,,1.4
01/03/2022,13,463,7.6,70,2.62,0.0,0.0,,2.3
01/03/2022,14,427,6.1,83,3.44,0.0,0.0,,3.4
01/03/2022,15,603,4.8,84,5.17,0.0,0.0,,2.3
01/03/2022,16,868,3.2,84,5.22,0.0,0.0,,0.8
01/03/2022,17,1099,3.0,82,4.96,0.0,0.0,,0.2
01/03/2022,18,714,1.7,87,3.78,0.0,0.0,,-0.2
01/03/2022,19,459,0.5,94,3.55,0.0,0.0,,-0.3
01/03/2022,20,296,0.3,94,2.94,0.0,0.0,,-0.6
01/03/2022,21,235,0.9,92,2.19,0.0,0.0,,-0.2
01/03/2022,22,168,0.6,92,1.79,0.0,0.0,,-0.4
01/03/2022,23,86,0.7,91,2.06,0.0,0.0,,-0.6
01/04/2020,0,11,2.5,91,4.92,0.0,0.0,,1.2
01/04/2020,1,2,2.3,93,4.27,0.0,0.0,,1.3
01/04/2020,2,2,1.9,94,4.18,0.0,0.0,,1.0
01/04/2020,3,4,1.9,94,4.24,0.0,0.0,,0.9
01/04/2020,4,4,2.1,93,4.49,0.0,0.0,,1.0
01/04/2020,5,19,2.0,93,4.25,0.0,0.0,,1.0
01/04/2020,6,73,2.2,92,3.92,0.0,0.0,,1.1
01/04/2020,7,89,2.5,91,3.09,0.0,0.0,,1.2
01/04/2020,8,116,3.1,90,3.3,0.0,0.0,,1.6
01/04/2020,9,66,4.1,88,3.83,0.0,0.0,,2.3
01/04/2020,10,77,5.1,85,4.06,0.0,0.0,,2.8
01/04/2020,11,108,6.2,82,4.0,0.0,0.0,,3.3
01/04/2020,12,140,7.2,81,4.64,0.0,0.0,,4.1
01/04/2020,13,133,6.9,82,5.19,0.0,0.0,,4.1
01/04/2020,14,161,6.6,83,5.37,0.0,0.0,,4.0
01/04/2020,15,213,6.2,85,5.28,0.0,0.0,,3.8
01/04/2020,16,254,5.8,88,4.53,0.0,0.0,,3.9
01/04/2020,17,335,5.6,87,3.61,0.0,0.0,,3.5
01/04/2020,18,249,5.1,88,3.12,0.0,0.0,,3.3
01/04/2020,19,120,4.0,95,2.44,0.0,0.0,,3.2
01/04/2020,20,63,3.0,98,2.69,0.0,0.0,,2.8
01/04/2020,21,24,2.5,99,2.37,0.0,0.0,,2.3
01/04/2020,22,14,2.2,98,2.62,0.0,0.0,,1.9
01/04/2020,23,17,2.0,98,2.55,0.0,0.0,,1.7
01/04/2021,0,42,1.4,49,6.3,0.0,0.0,,-8.2
01/04/2021,1,14,0.6,47,6.85,0.0,0.0,,-9.5
01/04/2021,2,9,0.1,48,6.94,0.0,0.0,,-9.6
01/04/2021,3,1,-1.2,68,8.31,0.0,0.0,,-6.4
01/04/2021,4,13,-1.2,64,8.61,0.0,0.0,,-7.2
01/04/2021,5,61,-2.2,59,8.1,0.0,0.0,,-9.2
01/04/2021,6,167,-3.2,57,7.37,0.0,0.0,,-10.4
01/04/2021,7,273,-3.3,54,6.98,0.0,0.0,,-11.3
01/04/2021,8,315,-3.2,53,7.41,0.0,0.0,,-11.4
01/04/2021,9,245,-2.5,51,7.08,0.0,0.0,,-11.2
01/04/2021,10,235,-1.8,48,7.2,0.0,0.0,,-11.2
01/04/2021,11,256,-0.8,45,7.74,0.0,0.0,,-11.2
01/04/2021,12,356,-0.2,46,8.3,0.0,0.0,,-10.6
01/04/2021,13,318,0.3,46,8.53,0.0,0.0,,-9.9
01/04/2021,14,312,0.6,50,7.88,0.0,0.0,,-8.5
01/04/2021,15,403,0.6,52,6.86,0.0,0.0,,-8.1
01/04/2021,16,481,1.1,51,5.74,0.0,0.0,,-8.0
01/04/2021,17,622,1.2,54,6.13,0.0,0.0,,-7.2
01/04/2021,18,532,0.5,57,5.49,0.0,0.0,,-7.2
01/04/2021,19,396,0.3,62,4.4,0.0,0.0,,-6.2
01/04/2021,20,248,-0.4,67,3.08,0.0,0.0,,-5.8
01/04/2021,21,125,-0.6,73,3.33,0.0,0.0,,-4.9
01/04/2021,22,127,-1.1,78,3.05,0.0,0.0,,-4.6
01/04/2021,23,84,-2.2,78,2.08,0.0,0.0,,-5.5
01/04/2022,0,69,1.0,81,4.83,0.1,0.07,,-1.8
01/04/2022,1,38,0.6,81,6.03,0.4,0.28,,-2.3
01/04/2022,2,25,0.2,84,5.87,0.1,0.07,,-2.2
01/04/2022,3,22,0.0,81,5.73,0.0,0.0,,-2.8
01/04/2022,4,23,-0.5,82,5.45,0.0,0.0,,-3.2
01/04/2022,5,103,-1.1,83,5.24,0.0,0.0,,-3.7
01/04/2022,6,245,-1.9,83,5.04,0.0,0.0,,-4.4
01/04/2022,7,482,-0.6,78,4.44,0.0,0.0,,-4.0
01/04/2022,8,578,-0.3,76,4.9,0.0,0.0,,-4.1
01/04/2022,9,439,0.9,69,5.26,0.0,0.0,,-4.2
01/04/2022,10,362,2.0,63,5.58,0.0,0.0,,-4.4
01/04/2022,11,520,3.0,58,5.22,0.0,0.0,,-4.5
01/04/2022,12,570,3.8,55,4.65,0.0,0.0,,-4.4
01/04/2022,13,712,4.3,53,3.6,0.0,0.0,,-4.4
01/04/2022,14,736,3.7,63,3.85,0.0,0.0,,-2.7
01/04/2022,15,833,3.3,67,4.3,0.0,0.0,,-2.2
01/04/2022,16,1006,3.2,65,5.24,0.0,0.0,,-2.7
01/04/2022,17,1177,2.5,67,5.72,0.0,0.0,,-3.2
01/04/2022,18,956,2.0,67,4.53,0.0,0.0,,-3.3
01/04/2022,19,602,1.4,76,3.44,0.0,0.0,,-2.4
01/04/2022,20,415,1.1,81,3.19,0.0,0.0,,-1.8
01/04/2022,21,301,1.1,83,3.33,0.0,0.0,,-1.5
01/04/2022,22,227,1.0,86,3.44,0.0,0.0,,-1.1
01/04/2022,23,269,0.6,86,3.16,0.0,0.0,,-1.4
01/05/2020,0,22,5.2,80,3.81,0.0,0.0,,2.0
01/05/2020,1,10,4.3,84,3.14,0.0,0.0,,1.9
01/05/2020,2,8,3.5,87,2.69,0.0,0.0,,1.6
01/05/2020,3,7,2.8,90,2.41,0.0,0.0,,1.3
01/05/2020,4,4,2.5,91,2.61,0.0,0.0,,1.2
01/05/2020,5,31,2.0,93,2.64,0.0,0.0,,1.0
01/05/2020,6,100,1.6,94,2.33,0.0,0.0,,0.8
01/05/2020,7,135,4.8,89,2.28,0.0,0.0,,3.2
01/05/2020,8,169,8.0,72,2.31,0.0,0.0,,3.3
01/05/2020,9,151,10.7,58,2.01,0.0,0.0,,2.7
01/05/2020,10,183,12.6,49,1.03,0.0,0.0,,2.1
01/05/2020,11,232,13.8,46,1.52,0.0,0.0,,2.2
01/05/2020,12,383,14.6,46,2.76,0.0,0.0,,3.0
01/05/2020,13,391,14.2,51,4.16,0.0,0.0,,4.2
01/05/2020,14,446,14.1,53,4.75,0.0,0.0,,4.6
01/05/2020,15,461,13.4,53,4.74,0.0,0.0,,4.1
01/05/2020,16,455,13.4,55,4.39,0.0,0.0,,4.6
01/05/2020,17,512,12.7,61,4.12,0.0,0.0,,5.3
01/05/2020,18,436,12.8,67,3.2,0.0,0.0,,6.8
01/05/2020,19,262,11.8,64,4.58,0.0,0.0,,5.2
01/05/2020,20,162,10.6,68,4.88,0.0,0.0,,4.9
01/05/2020,21,70,10.4,74,4.74,0.4,0.0,,5.9
01/05/2020,22,79,11.1,74,4.33,0.0,0.0,,6.6
01/05/2020,23,42,11.1,69,5.35,0.0,0.0,,5.7
01/05/2021,0,255,4.8,84,3.5,0.0,0.0,,2.3
01/05/2021,1,252,4.4,79,3.8,0.0,0.0,,1.1
01/05/2021,2,90,4.3,77,4.2,0.0,0.0,,0.7
01/05/2021,3,53,4.5,75,4.79,0.0,0.0,,0.4
01/05/2021,4,50,4.6,72,5.02,0.0,0.0,,-0.1
01/05/2021,5,58,4.9,68,5.67,0.0,0.0,,-0.6
01/05/2021,6,111,5.2,62,6.0,0.0,0.0,,-1.5
01/05/2021,7,218,7.2,56,6.5,0.0,0.0,,-0.9
01/05/2021,8,453,8.9,48,7.91,0.0,0.0,,-1.5
01/05/2021,9,769,10.9,42,8.31,0.0,0.0,,-1.4
01/05/2021,10,1173,13.6,36,8.95,0.0,0.0,,-1.0
01/05/2021,11,1455,16.7,33,9.65,0.0,0.0,,0.4
