DATE,HOUR,RENTED_BIKE_COUNT
03/12/2023,11,3454
03/12/2023,12,4093
03/12/2023,13,4613
03/12/2023,14,4634
03/12/2023,15,4866
03/12/2023,16,5092
03/12/2023,17,4919
03/12/2023,18,4057
03/12/2023,19,3196
03/12/2023,20,3043
03/12/2023,21,2885
03/12/2023,22,2339
03/12/2023,23,1735
03/12/2024,0,1562
03/12/2024,1,1101
03/12/2024,2,705
03/12/2024,3,532
03/12/2024,4,508
03/12/2024,5,1139
03/12/2024,6,2447
03/12/2024,7,6557
03/12/2024,8,10335
03/12/2024,9,4828
03/12/2024,10,3089
03/12/2024,11,3477
03/12/2024,12,3675
03/12/2024,13,3461
03/12/2024,14,3501
03/12/2024,15,4030
03/12/2024,16,5876
03/12/2024,17,7730
03/12/2024,18,9846
03/12/2024,19,5853
03/12/2024,20,4622
03/12/2024,21,4198
03/12/2024,22,3481
03/12/2024,23,2166
04/01/2022,0,652
04/01/2022,1,503
04/01/2022,2,336
04/01/2022,3,249
04/01/2022,4,260
04/01/2022,5,554
04/01/2022,6,1163
04/01/2022,7,2840
04/01/2022,8,5773
04/01/2022,9,2826
04/01/2022,10,1914
04/01/2022,11,2293
04/01/2022,12,2649
04/01/2022,13,2575
04/01/2022,14,2601
04/01/2022,15,2698
04/01/2022,16,3273
04/01/2022,17,4502
04/01/2022,18,6430
04/01/2022,19,3857
04/01/2022,20,2796
04/01/2022,21,2940
04/01/2022,22,1667
04/01/2022,23,990
04/01/2023,0,1242
04/01/2023,1,898
04/01/2023,2,582
04/01/2023,3,349
04/01/2023,4,365
04/01/2023,5,748
04/01/2023,6,1543
04/01/2023,7,3615
04/01/2023,8,7009
04/01/2023,9,3500
04/01/2023,10,2208
04/01/2023,11,2646
04/01/2023,12,2873
04/01/2023,13,2895
04/01/2023,14,2902
04/01/2023,15,3127
04/01/2023,16,3670
04/01/2023,17,5388
04/01/2023,18,7137
04/01/2023,19,4411
04/01/2023,20,3494
04/01/2023,21,3004
04/01/2023,22,2543
04/01/2023,23,1572
04/01/2024,0,1461
04/01/2024,1,1096
04/01/2024,2,702
04/01/2024,3,520
04/01/2024,4,518
04/01/2024,5,1024
04/01/2024,6,2388
04/01/2024,7,5238
04/01/2024,8,8927
04/01/2024,9,4301
04/01/2024,10,2841
04/01/2024,11,3309
04/01/2024,12,3600
04/01/2024,13,3654
04/01/2024,14,3738
04/01/2024,15,4043
04/01/2024,16,4714
04/01/2024,17,7290
04/01/2024,18,9649
04/01/2024,19,6008
04/01/2024,20,4687
04/01/2024,21,4456
04/01/2024,22,3612
04/01/2024,23,2332
04/02/2022,0,548
04/02/2022,1,452
04/02/2022,2,307
04/02/2022,3,209
04/02/2022,4,233
04/02/2022,5,420
04/02/2022,6,948
04/02/2022,7,2314
04/02/2022,8,4664
04/02/2022,9,2404
04/02/2022,10,1866
04/02/2022,11,2150
04/02/2022,12,2347
04/02/2022,13,2386
04/02/2022,14,2504
04/02/2022,15,2482
04/02/2022,16,2814
04/02/2022,17,3540
04/02/2022,18,4687
04/02/2022,19,2772
04/02/2022,20,1805
04/02/2022,21,1997
04/02/2022,22,1212
04/02/2022,23,719
04/02/2023,0,1598
04/02/2023,1,1384
04/02/2023,2,1004
04/02/2023,3,678
04/02/2023,4,433
04/02/2023,5,510
04/02/2023,6,666
04/02/2023,7,1105
04/02/2023,8,1973
04/02/2023,9,2671
04/02/2023,10,2917
04/02/2023,11,3282
04/02/2023,12,3769
04/02/2023,13,4030
04/02/2023,14,4149
04/02/2023,15,4433
04/02/2023,16,4438
04/02/2023,17,4170
04/02/2023,18,3637
04/02/2023,19,2681
04/02/2023,20,2368
04/02/2023,21,2355
04/02/2023,22,2021
04/02/2023,23,1667
04/02/2024,0,1688
04/02/2024,1,1263
04/02/2024,2,922
04/02/2024,3,656
04/02/2024,4,484
04/02/2024,5,460
04/02/2024,6,713
04/02/2024,7,1022
04/02/2024,8,1824
04/02/2024,9,2498
04/02/2024,10,3071
04/02/2024,11,3568
04/02/2024,12,4492
04/02/2024,13,5432
04/02/2024,14,5879
04/02/2024,15,6479
04/02/2024,16,6294
04/02/2024,17,5957
04/02/2024,18,4854
04/02/2024,19,3983
04/02/2024,20,3571
04/02/2024,21,3293
04/02/2024,22,2710
04/02/2024,23,1840
04/03/2022,0,1055
04/03/2022,1,663
04/03/2022,2,411
04/03/2022,3,304
04/03/2022,4,358
04/03/2022,5,585
04/03/2022,6,1376
04/03/2022,7,3924
04/03/2022,8,6724
04/03/2022,9,3677
04/03/2022,10,2889
04/03/2022,11,3636
04/03/2022,12,4126
04/03/2022,13,3936
04/03/2022,14,3723
04/03/2022,15,3607
04/03/2022,16,4176
04/03/2022,17,5595
04/03/2022,18,7025
04/03/2022,19,4184
04/03/2022,20,3344
04/03/2022,21,3143
04/03/2022,22,2974
04/03/2022,23,1527
04/03/2023,0,2565
04/03/2023,1,2005
04/03/2023,2,1354
04/03/2023,3,868
04/03/2023,4,591
04/03/2023,5,641
04/03/2023,6,871
04/03/2023,7,1664
04/03/2023,8,3049
04/03/2023,9,3985
04/03/2023,10,4411
04/03/2023,11,5113
04/03/2023,12,6044
04/03/2023,13,6910
04/03/2023,14,7271
04/03/2023,15,7770
04/03/2023,16,8029
04/03/2023,17,7726
04/03/2023,18,6583
04/03/2023,19,4823
04/03/2023,20,4305
04/03/2023,21,4278
04/03/2023,22,3632
04/03/2023,23,2798
04/03/2024,0,1240
04/03/2024,1,769
04/03/2024,2,479
04/03/2024,3,406
04/03/2024,4,447
04/03/2024,5,1074
04/03/2024,6,2544
04/03/2024,7,6415
04/03/2024,8,9446
04/03/2024,9,4946
04/03/2024,10,3617
04/03/2024,11,4024
04/03/2024,12,4593
04/03/2024,13,4492
04/03/2024,14,4591
04/03/2024,15,5146
04/03/2024,16,6349
04/03/2024,17,9539
04/03/2024,18,12625
04/03/2024,19,7766
04/03/2024,20,6003
04/03/2024,21,5108
04/03/2024,22,4138
04/03/2024,23,2363
04/04/2022,0,1534
04/04/2022,1,809
04/04/2022,2,414
04/04/2022,3,284
04/04/2022,4,335
04/04/2022,5,825
04/04/2022,6,2092
04/04/2022,7,5969
04/04/2022,8,9373
04/04/2022,9,4926
04/04/2022,10,3627
04/04/2022,11,4573
04/04/2022,12,5365
04/04/2022,13,5194
04/04/2022,14,5216
04/04/2022,15,6149
04/04/2022,16,7508
04/04/2022,17,10420
04/04/2022,18,14504
04/04/2022,19,8537
04/04/2022,20,6644
04/04/2022,21,5933
04/04/2022,22,4658
04/04/2022,23,2749
04/04/2023,0,3260
04/04/2023,1,2114
04/04/2023,2,1270
04/04/2023,3,804
04/04/2023,4,709
04/04/2023,5,1642
04/04/2023,6,3833
04/04/2023,7,10677
04/04/2023,8,15602
04/04/2023,9,7799
04/04/2023,10,5381
04/04/2023,11,6378
04/04/2023,12,6854
04/04/2023,13,6567
04/04/2023,14,6561
04/04/2023,15,7089
04/04/2023,16,10277
04/04/2023,17,14028
04/04/2023,18,16143
04/04/2023,19,6653
04/04/2023,20,2177
04/04/2023,21,647
04/04/2023,22,245
04/04/2023,23,151
04/04/2024,0,2876
04/04/2024,1,1871
04/04/2024,2,1164
04/04/2024,3,898
04/04/2024,4,703
04/04/2024,5,1494
04/04/2024,6,3923
04/04/2024,7,10576
04/04/2024,8,14800
04/04/2024,9,7427
04/04/2024,10,5243
04/04/2024,11,6336
04/04/2024,12,6833
04/04/2024,13,6613
04/04/2024,14,6637
04/04/2024,15,7720
04/04/2024,16,10202
04/04/2024,17,14143
04/04/2024,18,18822
04/04/2024,19,11522
04/04/2024,20,9371
04/04/2024,21,8632
04/04/2024,22,7120
04/04/2024,23,4242
04/05/2022,0,3437
04/05/2022,1,1958
04/05/2022,2,1288
04/05/2022,3,727
04/05/2022,4,586
04/05/2022,5,1302
04/05/2022,6,3130
04/05/2022,7,8526
04/05/2022,8,13797
04/05/2022,9,7308
04/05/2022,10,5280
04/05/2022,11,6084
04/05/2022,12,6895
04/05/2022,13,6680
04/05/2022,14,6658
04/05/2022,15,7345
04/05/2022,16,9377
04/05/2022,17,13729
04/05/2022,18,18952
04/05/2022,19,12526
04/05/2022,20,10163
04/05/2022,21,9334
04/05/2022,22,8321
04/05/2022,23,5940
04/05/2023,0,3481
04/05/2023,1,2421
04/05/2023,2,1607
04/05/2023,3,991
04/05/2023,4,810
04/05/2023,5,1696
04/05/2023,6,3970
04/05/2023,7,10829
04/05/2023,8,16086
04/05/2023,9,8339
04/05/2023,10,6053
04/05/2023,11,7256
04/05/2023,12,7700
04/05/2023,13,7541
04/05/2023,14,7234
04/05/2023,15,8128
04/05/2023,16,10601
04/05/2023,17,14365
04/05/2023,18,18375
04/05/2023,19,11356
04/05/2023,20,9024
04/05/2023,21,8206
04/05/2023,22,7221
04/05/2023,23,4656
04/05/2024,0,4283
04/05/2024,1,3037
04/05/2024,2,2011
04/05/2024,3,1332
04/05/2024,4,1027
04/05/2024,5,1239
04/05/2024,6,1907
04/05/2024,7,3237
04/05/2024,8,5110
04/05/2024,9,6360
04/05/2024,10,6844
04/05/2024,11,7645
04/05/2024,12,8384
04/05/2024,13,8782
04/05/2024,14,8875
04/05/2024,15,9783
04/05/2024,16,10813
04/05/2024,17,11881
04/05/2024,18,11664
04/05/2024,19,10795
04/05/2024,20,9779
04/05/2024,21,9244
04/05/2024,22,7655
04/05/2024,23,5403
04/06/2022,0,5828
04/06/2022,1,3848
04/06/2022,2,2528
04/06/2022,3,1551
04/06/2022,4,1075
04/06/2022,5,1264
04/06/2022,6,1838
04/06/2022,7,2855
04/06/2022,8,4667
04/06/2022,9,5778
04/06/2022,10,6327
04/06/2022,11,6931
04/06/2022,12,7873
04/06/2022,13,8721
04/06/2022,14,8671
04/06/2022,15,9389
04/06/2022,16,10266
04/06/2022,17,10867
04/06/2022,18,11239
04/06/2022,19,10492
04/06/2022,20,10459
04/06/2022,21,10043
04/06/2022,22,8665
04/06/2022,23,6309
04/06/2023,0,5031
04/06/2023,1,3581
04/06/2023,2,2349
04/06/2023,3,1417
04/06/2023,4,907
04/06/2023,5,1002
04/06/2023,6,1509
04/06/2023,7,2334
04/06/2023,8,3737
04/06/2023,9,4968
04/06/2023,10,5668
04/06/2023,11,6273
04/06/2023,12,7693
04/06/2023,13,8784
04/06/2023,14,8875
04/06/2023,15,9630
04/06/2023,16,10539
04/06/2023,17,11908
04/06/2023,18,12538
04/06/2023,19,12184
04/06/2023,20,11560
04/06/2023,21,10089
04/06/2023,22,7488
04/06/2023,23,5312
04/06/2024,0,3220
04/06/2024,1,2004
04/06/2024,2,1331
04/06/2024,3,995
04/06/2024,4,868
04/06/2024,5,2235
04/06/2024,6,5343
04/06/2024,7,13057
04/06/2024,8,16941
04/06/2024,9,9500
04/06/2024,10,5622
04/06/2024,11,6301
04/06/2024,12,6712
04/06/2024,13,6268
04/06/2024,14,6177
04/06/2024,15,6752
04/06/2024,16,10601
04/06/2024,17,16116
04/06/2024,18,21789
04/06/2024,19,14699
04/06/2024,20,12576
04/06/2024,21,11085
04/06/2024,22,8917
04/06/2024,23,5140
04/07/2022,0,3319
04/07/2022,1,1844
04/07/2022,2,1217
04/07/2022,3,784
04/07/2022,4,765
04/07/2022,5,1815
04/07/2022,6,3949
04/07/2022,7,9411
04/07/2022,8,12996
04/07/2022,9,6651
04/07/2022,10,4760
04/07/2022,11,5210
04/07/2022,12,5255
04/07/2022,13,4130
04/07/2022,14,4204
04/07/2022,15,5171
04/07/2022,16,6714
04/07/2022,17,10893
04/07/2022,18,17311
04/07/2022,19,12207
04/07/2022,20,10627
04/07/2022,21,9786
04/07/2022,22,7585
04/07/2022,23,4906
04/07/2023,0,3476
04/07/2023,1,2268
04/07/2023,2,1443
04/07/2023,3,1097
04/07/2023,4,910
04/07/2023,5,2159
04/07/2023,6,4921
04/07/2023,7,11320
04/07/2023,8,15602
04/07/2023,9,7734
04/07/2023,10,5716
04/07/2023,11,6140
04/07/2023,12,6030
04/07/2023,13,4192
04/07/2023,14,662
04/07/2023,15,220
04/07/2023,16,375
04/07/2023,17,1853
04/07/2023,18,1138
04/07/2023,19,206
04/07/2023,20,219
04/07/2023,21,411
04/07/2023,22,701
04/07/2023,23,980
04/07/2024,0,3349
04/07/2024,1,2295
04/07/2024,2,1490
04/07/2024,3,1104
04/07/2024,4,947
04/07/2024,5,2249
04/07/2024,6,5175
04/07/2024,7,11877
04/07/2024,8,15805
04/07/2024,9,8320
04/07/2024,10,5783
04/07/2024,11,6369
04/07/2024,12,6595
04/07/2024,13,5984
04/07/2024,14,5617
04/07/2024,15,6415
04/07/2024,16,8417
04/07/2024,17,13142
04/07/2024,18,17591
04/07/2024,19,10447
04/07/2024,20,8108
04/07/2024,21,7311
04/07/2024,22,2013
04/07/2024,23,1934
04/08/2022,0,3523
04/08/2022,1,2166
04/08/2022,2,1411
04/08/2022,3,973
04/08/2022,4,740
04/08/2022,5,1602
04/08/2022,6,3369
04/08/2022,7,7463
04/08/2022,8,11505
04/08/2022,9,6129
04/08/2022,10,4366
04/08/2022,11,5048
04/08/2022,12,5328
04/08/2022,13,5025
04/08/2022,14,4737
04/08/2022,15,5211
04/08/2022,16,6687
04/08/2022,17,11036
04/08/2022,18,16534
04/08/2022,19,12126
04/08/2022,20,10728
04/08/2022,21,9670
04/08/2022,22,8258
04/08/2022,23,5181
04/08/2023,0,3519
04/08/2023,1,2435
04/08/2023,2,1531
04/08/2023,3,1075
04/08/2023,4,931
04/08/2023,5,1845
04/08/2023,6,4138
04/08/2023,7,8322
04/08/2023,8,12197
04/08/2023,9,6273
04/08/2023,10,4381
04/08/2023,11,4927
04/08/2023,12,5269
04/08/2023,13,4741
04/08/2023,14,4291
04/08/2023,15,4963
04/08/2023,16,6611
04/08/2023,17,11105
04/08/2023,18,15347
04/08/2023,19,11049
04/08/2023,20,9740
04/08/2023,21,9248
04/08/2023,22,8451
04/08/2023,23,5372
04/08/2024,0,3440
04/08/2024,1,2286
04/08/2024,2,1583
04/08/2024,3,1042
04/08/2024,4,746
04/08/2024,5,981
04/08/2024,6,1451
04/08/2024,7,1982
04/08/2024,8,2921
04/08/2024,9,3382
04/08/2024,10,3419
04/08/2024,11,3654
04/08/2024,12,4080
04/08/2024,13,4294
04/08/2024,14,4155
04/08/2024,15,4459
04/08/2024,16,4916
04/08/2024,17,5710
04/08/2024,18,6493
04/08/2024,19,6827
04/08/2024,20,6670
04/08/2024,21,6463
04/08/2024,22,5324
04/08/2024,23,3335
04/09/2022,0,5438
04/09/2022,1,3649
04/09/2022,2,2193
04/09/2022,3,1437
04/09/2022,4,946
04/09/2022,5,657
04/09/2022,6,748
04/09/2022,7,1619
04/09/2022,8,1571
04/09/2022,9,695
04/09/2022,10,958
04/09/2022,11,1879
04/09/2022,12,909
04/09/2022,13,409
04/09/2022,14,1576
04/09/2022,15,3635
04/09/2022,16,4378
04/09/2022,17,3804
04/09/2022,18,1129
04/09/2022,19,350
04/09/2022,20,304
04/09/2022,21,231
04/09/2022,22,173
04/09/2022,23,663
04/09/2023,0,2774
04/09/2023,1,1397
04/09/2023,2,1002
04/09/2023,3,682
04/09/2023,4,375
04/09/2023,5,1223
04/09/2023,6,3842
04/09/2023,7,10477
04/09/2023,8,14749
04/09/2023,9,7285
04/09/2023,10,5297
04/09/2023,11,5959
04/09/2023,12,6370
04/09/2023,13,5869
04/09/2023,14,6070
04/09/2023,15,7239
04/09/2023,16,9628
04/09/2023,17,15043
04/09/2023,18,21393
04/09/2023,19,14428
04/09/2023,20,12522
04/09/2023,21,10829
04/09/2023,22,8555
04/09/2023,23,5030
04/09/2024,0,3103
04/09/2024,1,1996
04/09/2024,2,1243
04/09/2024,3,937
04/09/2024,4,893
04/09/2024,5,2225
04/09/2024,6,5142
04/09/2024,7,12832
04/09/2024,8,16182
04/09/2024,9,7594
04/09/2024,10,4882
04/09/2024,11,5612
04/09/2024,12,5646
04/09/2024,13,5122
04/09/2024,14,4936
04/09/2024,15,5749
04/09/2024,16,9342
04/09/2024,17,14768
04/09/2024,18,20143
04/09/2024,19,13733
04/09/2024,20,11592
04/09/2024,21,10175
04/09/2024,22,8181
04/09/2024,23,4822
04/10/2022,0,169
04/10/2022,1,135
04/10/2022,2,278
04/10/2022,3,257
04/10/2022,4,356
04/10/2022,5,865
04/10/2022,6,1932
04/10/2022,7,6348
04/10/2022,8,11849
04/10/2022,9,6664
04/10/2022,10,4873
04/10/2022,11,5651
04/10/2022,12,6314
04/10/2022,13,6154
04/10/2022,14,5894
04/10/2022,15,6720
04/10/2022,16,9092
04/10/2022,17,12548
04/10/2022,18,17246
04/10/2022,19,12147
04/10/2022,20,9892
04/10/2022,21,8933
04/10/2022,22,7314
04/10/2022,23,4485
04/10/2023,0,3178
04/10/2023,1,1757
04/10/2023,2,1048
04/10/2023,3,748
04/10/2023,4,788
04/10/2023,5,1946
04/10/2023,6,4593
04/10/2023,7,12226
04/10/2023,8,16421
04/10/2023,9,8360
04/10/2023,10,6013
04/10/2023,11,7051
04/10/2023,12,7456
04/10/2023,13,7331
04/10/2023,14,7419
04/10/2023,15,6787
04/10/2023,16,2524
04/10/2023,17,1377
04/10/2023,18,6089
04/10/2023,19,6397
04/10/2023,20,6768
04/10/2023,21,6599
04/10/2023,22,5754
04/10/2023,23,3907
04/10/2024,0,2994
04/10/2024,1,1827
04/10/2024,2,1168
04/10/2024,3,832
04/10/2024,4,896
04/10/2024,5,1770
04/10/2024,6,3792
04/10/2024,7,9512
04/10/2024,8,13289
04/10/2024,9,7645
04/10/2024,10,6090
04/10/2024,11,7475
04/10/2024,12,7890
04/10/2024,13,7719
04/10/2024,14,8083
04/10/2024,15,9421
04/10/2024,16,11177
04/10/2024,17,15666
04/10/2024,18,18907
04/10/2024,19,12564
04/10/2024,20,10478
04/10/2024,21,9502
04/10/2024,22,8063
04/10/2024,23,5200
04/11/2022,0,2377
04/11/2022,1,1568
04/11/2022,2,929
04/11/2022,3,587
04/11/2022,4,534
04/11/2022,5,1165
04/11/2022,6,2682
04/11/2022,7,7803
04/11/2022,8,12790
04/11/2022,9,6124
04/11/2022,10,4221
04/11/2022,11,5141
04/11/2022,12,5592
04/11/2022,13,5409
04/11/2022,14,5623
04/11/2022,15,6690
04/11/2022,16,8062
04/11/2022,17,10807
04/11/2022,18,13059
04/11/2022,19,7702
04/11/2022,20,5618
04/11/2022,21,5153
04/11/2022,22,4864
04/11/2022,23,3201
04/11/2023,0,4137
04/11/2023,1,2979
04/11/2023,2,2098
04/11/2023,3,1415
04/11/2023,4,1100
04/11/2023,5,1261
04/11/2023,6,1887
04/11/2023,7,3198
04/11/2023,8,5577
04/11/2023,9,6951
04/11/2023,10,7438
04/11/2023,11,8221
04/11/2023,12,9503
04/11/2023,13,10220
04/11/2023,14,10473
04/11/2023,15,11439
04/11/2023,16,12075
04/11/2023,17,12348
04/11/2023,18,10824
04/11/2023,19,9241
04/11/2023,20,8351
04/11/2023,21,8196
04/11/2023,22,6889
04/11/2023,23,5198
04/11/2024,0,2247
04/11/2024,1,1201
04/11/2024,2,678
04/11/2024,3,569
04/11/2024,4,672
04/11/2024,5,1649
04/11/2024,6,3733
04/11/2024,7,10695
04/11/2024,8,14755
04/11/2024,9,7116
04/11/2024,10,4925
04/11/2024,11,5642
04/11/2024,12,6151
04/11/2024,13,5865
04/11/2024,14,6038
04/11/2024,15,7453
04/11/2024,16,9556
04/11/2024,17,13669
04/11/2024,18,16913
04/11/2024,19,10148
04/11/2024,20,7805
04/11/2024,21,7001
04/11/2024,22,5563
04/11/2024,23,3190
04/12/2022,0,1678
04/12/2022,1,1117
04/12/2022,2,780
04/12/2022,3,526
04/12/2022,4,324
04/12/2022,5,359
04/12/2022,6,448
04/12/2022,7,808
04/12/2022,8,1346
04/12/2022,9,1927
04/12/2022,10,2251
04/12/2022,11,2511
04/12/2022,12,2899
04/12/2022,13,3229
04/12/2022,14,3171
04/12/2022,15,3303
04/12/2022,16,3364
04/12/2022,17,3162
04/12/2022,18,2799
04/12/2022,19,2150
04/12/2022,20,1891
04/12/2022,21,1921
04/12/2022,22,1691
04/12/2022,23,1218
04/12/2023,0,1377
04/12/2023,1,914
04/12/2023,2,571
04/12/2023,3,429
04/12/2023,4,484
04/12/2023,5,1161
04/12/2023,6,2730
04/12/2023,7,6608
04/12/2023,8,10624
04/12/2023,9,5189
04/12/2023,10,3468
04/12/2023,11,4044
04/12/2023,12,4275
04/12/2023,13,4252
04/12/2023,14,4416
04/12/2023,15,5272
04/12/2023,16,6625
04/12/2023,17,9351
04/12/2023,18,12154
04/12/2023,19,7544
04/12/2023,20,5747
04/12/2023,21,5242
04/12/2023,22,4351
04/12/2023,23,2726
04/12/2024,0,1919
04/12/2024,1,1304
04/12/2024,2,894
04/12/2024,3,573
04/12/2024,4,510
04/12/2024,5,1069
04/12/2024,6,2397
04/12/2024,7,6491
04/12/2024,8,10387
04/12/2024,9,4788
04/12/2024,10,3197
04/12/2024,11,3668
04/12/2024,12,3656
04/12/2024,13,3718
04/12/2024,14,3650
04/12/2024,15,4567
04/12/2024,16,5830
04/12/2024,17,8119
04/12/2024,18,10032
04/12/2024,19,6103
04/12/2024,20,4549
04/12/2024,21,4263
04/12/2024,22,3463
04/12/2024,23,2222
05/01/2022,0,695
05/01/2022,1,519
05/01/2022,2,336
05/01/2022,3,231
05/01/2022,4,247
05/01/2022,5,540
05/01/2022,6,1029
05/01/2022,7,2743
05/01/2022,8,5685
05/01/2022,9,2823
05/01/2022,10,2037
05/01/2022,11,2302
05/01/2022,12,2575
05/01/2022,13,2566
05/01/2022,14,2708
05/01/2022,15,2932
05/01/2022,16,3253
05/01/2022,17,4824
05/01/2022,18,6445
05/01/2022,19,3999
05/01/2022,20,3023
05/01/2022,21,3111
05/01/2022,22,1840
05/01/2022,23,946
05/01/2023,0,1387
05/01/2023,1,1035
05/01/2023,2,591
05/01/2023,3,437
05/01/2023,4,384
05/01/2023,5,745
05/01/2023,6,1518
05/01/2023,7,3636
05/01/2023,8,7168
05/01/2023,9,3442
05/01/2023,10,2250
05/01/2023,11,2671
05/01/2023,12,2916
05/01/2023,13,2897
05/01/2023,14,2885
05/01/2023,15,3057
05/01/2023,16,3770
05/01/2023,17,5340
05/01/2023,18,7217
05/01/2023,19,4428
05/01/2023,20,3420
05/01/2023,21,3076
05/01/2023,22,2645
05/01/2023,23,1796
05/01/2024,0,1744
05/01/2024,1,1386
05/01/2024,2,825
05/01/2024,3,619
05/01/2024,4,585
05/01/2024,5,1064
05/01/2024,6,2298
05/01/2024,7,5229
05/01/2024,8,9188
05/01/2024,9,4554
05/01/2024,10,3208
05/01/2024,11,3763
05/01/2024,12,4119
05/01/2024,13,4110
05/01/2024,14,4233
05/01/2024,15,4633
05/01/2024,16,5511
05/01/2024,17,8087
05/01/2024,18,9942
05/01/2024,19,5905
05/01/2024,20,4347
05/01/2024,21,3790
05/01/2024,22,3473
05/01/2024,23,2312
05/02/2022,0,587
05/02/2022,1,414
05/02/2022,2,305
05/02/2022,3,225
05/02/2022,4,167
05/02/2022,5,238
05/02/2022,6,332
05/02/2022,7,556
05/02/2022,8,1287
05/02/2022,9,1681
05/02/2022,10,1832
05/02/2022,11,2003
05/02/2022,12,2297
05/02/2022,13,2463
05/02/2022,14,2412
05/02/2022,15,2373
05/02/2022,16,2378
05/02/2022,17,2252
05/02/2022,18,1743
05/02/2022,19,1454
05/02/2022,20,1260
05/02/2022,21,1476
05/02/2022,22,975
05/02/2022,23,629
05/02/2023,0,1658
05/02/2023,1,1136
05/02/2023,2,798
05/02/2023,3,519
05/02/2023,4,362
05/02/2023,5,337
05/02/2023,6,425
05/02/2023,7,811
05/02/2023,8,1305
05/02/2023,9,1911
05/02/2023,10,2332
05/02/2023,11,2652
05/02/2023,12,3360
05/02/2023,13,3886
05/02/2023,14,4204
05/02/2023,15,4465
05/02/2023,16,4439
05/02/2023,17,4282
05/02/2023,18,3680
05/02/2023,19,2783
05/02/2023,20,2583
05/02/2023,21,2419
05/02/2023,22,2011
05/02/2023,23,1448
05/02/2024,0,1399
05/02/2024,1,698
05/02/2024,2,153
05/02/2024,3,189
05/02/2024,4,352
05/02/2024,5,760
05/02/2024,6,1389
05/02/2024,7,1894
05/02/2024,8,2395
05/02/2024,9,1342
05/02/2024,10,819
05/02/2024,11,963
05/02/2024,12,1032
05/02/2024,13,1213
05/02/2024,14,1547
05/02/2024,15,2212
05/02/2024,16,2637
05/02/2024,17,2327
05/02/2024,18,1509
05/02/2024,19,916
05/02/2024,20,638
05/02/2024,21,601
05/02/2024,22,757
05/02/2024,23,468
05/03/2022,0,1166
05/03/2022,1,768
05/03/2022,2,537
05/03/2022,3,353
05/03/2022,4,330
05/03/2022,5,390
05/03/2022,6,647
05/03/2022,7,1078
05/03/2022,8,2136
05/03/2022,9,2618
05/03/2022,10,3032
05/03/2022,11,3558
05/03/2022,12,4009
05/03/2022,13,4191
05/03/2022,14,4367
05/03/2022,15,4635
05/03/2022,16,4879
05/03/2022,17,4489
05/03/2022,18,3316
05/03/2022,19,2339
05/03/2022,20,2014
05/03/2022,21,1927
05/03/2022,22,1728
05/03/2022,23,1480
05/03/2023,0,2515
05/03/2023,1,1664
05/03/2023,2,1148
05/03/2023,3,780
05/03/2023,4,554
05/03/2023,5,491
05/03/2023,6,645
05/03/2023,7,1207
05/03/2023,8,2071
05/03/2023,9,2985
05/03/2023,10,3810
05/03/2023,11,4447
05/03/2023,12,5849
05/03/2023,13,6990
05/03/2023,14,7861
05/03/2023,15,8796
05/03/2023,16,9091
05/03/2023,17,8356
05/03/2023,18,6890
05/03/2023,19,5081
05/03/2023,20,4440
05/03/2023,21,4160
05/03/2023,22,3153
05/03/2023,23,2153
05/03/2024,0,1730
05/03/2024,1,1222
05/03/2024,2,784
05/03/2024,3,520
05/03/2024,4,521
05/03/2024,5,1227
05/03/2024,6,3005
05/03/2024,7,7655
05/03/2024,8,10955
05/03/2024,9,5214
05/03/2024,10,3476
05/03/2024,11,4133
05/03/2024,12,4081
05/03/2024,13,4204
05/03/2024,14,4032
05/03/2024,15,4735
05/03/2024,16,6705
05/03/2024,17,9288
05/03/2024,18,12526
05/03/2024,19,7354
05/03/2024,20,5832
05/03/2024,21,5078
05/03/2024,22,4182
05/03/2024,23,2322
05/04/2022,0,2352
05/04/2022,1,1186
05/04/2022,2,674
05/04/2022,3,462
05/04/2022,4,393
05/04/2022,5,868
05/04/2022,6,2281
05/04/2022,7,6304
05/04/2022,8,10270
05/04/2022,9,5264
05/04/2022,10,3858
05/04/2022,11,4851
05/04/2022,12,5585
05/04/2022,13,5202
05/04/2022,14,5323
05/04/2022,15,5986
05/04/2022,16,7705
05/04/2022,17,10389
05/04/2022,18,14316
05/04/2022,19,8616
05/04/2022,20,6878
05/04/2022,21,6059
05/04/2022,22,4886
05/04/2022,23,3130
05/04/2023,0,193
05/04/2023,1,200
05/04/2023,2,108
05/04/2023,3,88
05/04/2023,4,64
05/04/2023,5,85
05/04/2023,6,139
05/04/2023,7,345
05/04/2023,8,485
05/04/2023,9,232
05/04/2023,10,139
05/04/2023,11,122
05/04/2023,12,86
05/04/2023,13,130
05/04/2023,14,706
05/04/2023,15,990
05/04/2023,16,1317
05/04/2023,17,3345
05/04/2023,18,4861
05/04/2023,19,2809
05/04/2023,20,1586
05/04/2023,21,1627
05/04/2023,22,1767
05/04/2023,23,1679
05/04/2024,0,2901
05/04/2024,1,1968
05/04/2024,2,1288
05/04/2024,3,881
05/04/2024,4,987
05/04/2024,5,1527
05/04/2024,6,4006
05/04/2024,7,10325
05/04/2024,8,14227
05/04/2024,9,7008
05/04/2024,10,5591
05/04/2024,11,6796
05/04/2024,12,7721
05/04/2024,13,7464
05/04/2024,14,7982
05/04/2024,15,9493
